game_id,date,year,home_team,away_team,home_1st_runs,away_1st_runs,total_1st_runs,nrfi_result
663178,2022-04-07,2022,Chicago Cubs,Milwaukee Brewers,0,0,0,1
662766,2022-04-07,2022,Kansas City Royals,Cleveland Guardians,0,0,0,1
662021,2022-04-07,2022,St. Louis Cardinals,Pittsburgh Pirates,1,0,1,0
662571,2022-04-07,2022,Washington Nationals,New York Mets,0,0,0,1
661577,2022-04-07,2022,Atlanta Braves,Cincinnati Reds,0,0,0,1
661042,2022-04-07,2022,Los Angeles Angels,Houston Astros,0,0,0,1
663418,2022-04-07,2022,Arizona Diamondbacks,San Diego Padres,0,0,0,1
661333,2022-04-08,2022,New York Yankees,Boston Red Sox,2,3,5,0
662888,2022-04-08,2022,Detroit Tigers,Chicago White Sox,0,1,1,0
661131,2022-04-08,2022,Philadelphia Phillies,Oakland Athletics,1,0,1,0
661918,2022-04-08,2022,Tampa Bay Rays,Baltimore Orioles,0,0,0,1
662933,2022-04-08,2022,Colorado Rockies,Los Angeles Dodgers,0,0,0,1
661750,2022-04-08,2022,Minnesota Twins,Seattle Mariners,0,2,2,0
662124,2022-04-08,2022,San Francisco Giants,Miami Marlins,0,0,0,1
662559,2022-04-08,2022,Washington Nationals,New York Mets,0,0,0,1
661782,2022-04-08,2022,Toronto Blue Jays,Texas Rangers,0,4,4,0
661576,2022-04-08,2022,Atlanta Braves,Cincinnati Reds,0,0,0,1
661041,2022-04-08,2022,Los Angeles Angels,Houston Astros,2,1,3,0
663417,2022-04-08,2022,Arizona Diamondbacks,San Diego Padres,0,0,0,1
661917,2022-04-09,2022,Tampa Bay Rays,Baltimore Orioles,0,0,0,1
662864,2022-04-09,2022,Detroit Tigers,Chicago White Sox,0,2,2,0
661756,2022-04-09,2022,Minnesota Twins,Seattle Mariners,1,0,1,0
662020,2022-04-09,2022,St. Louis Cardinals,Pittsburgh Pirates,1,1,2,0
663205,2022-04-09,2022,Chicago Cubs,Milwaukee Brewers,3,0,3,0
661803,2022-04-09,2022,Toronto Blue Jays,Texas Rangers,2,0,2,0
661130,2022-04-09,2022,Philadelphia Phillies,Oakland Athletics,2,0,2,0
662123,2022-04-09,2022,San Francisco Giants,Miami Marlins,0,0,0,1
661332,2022-04-09,2022,New York Yankees,Boston Red Sox,0,0,0,1
662765,2022-04-09,2022,Kansas City Royals,Cleveland Guardians,0,0,0,1
662588,2022-04-09,2022,Washington Nationals,New York Mets,0,0,0,1
661575,2022-04-09,2022,Atlanta Braves,Cincinnati Reds,2,0,2,0
662931,2022-04-09,2022,Colorado Rockies,Los Angeles Dodgers,1,0,1,0
663404,2022-04-09,2022,Arizona Diamondbacks,San Diego Padres,1,0,1,0
661040,2022-04-09,2022,Los Angeles Angels,Houston Astros,0,0,0,1
661129,2022-04-10,2022,Philadelphia Phillies,Oakland Athletics,0,0,0,1
661916,2022-04-10,2022,Tampa Bay Rays,Baltimore Orioles,0,0,0,1
662887,2022-04-10,2022,Detroit Tigers,Chicago White Sox,0,2,2,0
662570,2022-04-10,2022,Washington Nationals,New York Mets,1,0,1,0
661573,2022-04-10,2022,Atlanta Braves,Cincinnati Reds,0,0,0,1
661802,2022-04-10,2022,Toronto Blue Jays,Texas Rangers,4,0,4,0
662755,2022-04-10,2022,Kansas City Royals,Cleveland Guardians,0,6,6,0
661738,2022-04-10,2022,Minnesota Twins,Seattle Mariners,5,0,5,0
662019,2022-04-10,2022,St. Louis Cardinals,Pittsburgh Pirates,3,0,3,0
663204,2022-04-10,2022,Chicago Cubs,Milwaukee Brewers,3,0,3,0
662934,2022-04-10,2022,Colorado Rockies,Los Angeles Dodgers,3,0,3,0
662122,2022-04-10,2022,San Francisco Giants,Miami Marlins,0,0,0,1
661039,2022-04-10,2022,Los Angeles Angels,Houston Astros,0,0,0,1
663395,2022-04-10,2022,Arizona Diamondbacks,San Diego Padres,0,0,0,1
661316,2022-04-10,2022,New York Yankees,Boston Red Sox,0,2,2,0
662754,2022-04-11,2022,Kansas City Royals,Cleveland Guardians,0,2,2,0
663403,2022-04-11,2022,Baltimore Orioles,Milwaukee Brewers,0,0,0,1
662042,2022-04-11,2022,Texas Rangers,Colorado Rockies,0,1,1,0
662863,2022-04-11,2022,Detroit Tigers,Boston Red Sox,1,0,1,0
661915,2022-04-11,2022,Tampa Bay Rays,Oakland Athletics,0,4,4,0
661637,2022-04-11,2022,Philadelphia Phillies,New York Mets,0,3,3,0
661315,2022-04-11,2022,New York Yankees,Toronto Blue Jays,0,0,0,1
661572,2022-04-11,2022,Atlanta Braves,Washington Nationals,1,0,1,0
661754,2022-04-11,2022,Minnesota Twins,Seattle Mariners,1,0,1,0
661036,2022-04-11,2022,Los Angeles Angels,Miami Marlins,3,0,3,0
662116,2022-04-11,2022,San Francisco Giants,San Diego Padres,0,0,0,1
662862,2022-04-12,2022,Detroit Tigers,Boston Red Sox,0,0,0,1
663088,2022-04-12,2022,Cincinnati Reds,Cleveland Guardians,0,0,0,1
661538,2022-04-12,2022,Chicago White Sox,Seattle Mariners,0,0,0,1
662318,2022-04-12,2022,Pittsburgh Pirates,Chicago Cubs,0,0,0,1
661944,2022-04-12,2022,Tampa Bay Rays,Oakland Athletics,1,3,4,0
661636,2022-04-12,2022,Philadelphia Phillies,New York Mets,0,0,0,1
661314,2022-04-12,2022,New York Yankees,Toronto Blue Jays,0,0,0,1
663295,2022-04-12,2022,Baltimore Orioles,Milwaukee Brewers,0,2,2,0
661038,2022-04-12,2022,Los Angeles Angels,Miami Marlins,0,0,0,1
661571,2022-04-12,2022,Atlanta Braves,Washington Nationals,0,1,1,0
661753,2022-04-12,2022,Minnesota Twins,Los Angeles Dodgers,0,0,0,1
662017,2022-04-12,2022,St. Louis Cardinals,Kansas City Royals,3,0,3,0
661995,2022-04-12,2022,Texas Rangers,Colorado Rockies,0,0,0,1
663411,2022-04-12,2022,Arizona Diamondbacks,Houston Astros,0,0,0,1
662104,2022-04-12,2022,San Francisco Giants,San Diego Padres,6,0,6,0
661570,2022-04-13,2022,Atlanta Braves,Washington Nationals,0,2,2,0
663117,2022-04-13,2022,Cincinnati Reds,Cleveland Guardians,0,0,0,1
662317,2022-04-13,2022,Pittsburgh Pirates,Chicago Cubs,3,1,4,0
661643,2022-04-13,2022,Philadelphia Phillies,New York Mets,0,0,0,1
662885,2022-04-13,2022,Detroit Tigers,Boston Red Sox,1,0,1,0
661734,2022-04-13,2022,Minnesota Twins,Los Angeles Dodgers,0,2,2,0
663341,2022-04-13,2022,Arizona Diamondbacks,Houston Astros,0,0,0,1
662115,2022-04-13,2022,San Francisco Giants,San Diego Padres,0,1,1,0
661943,2022-04-13,2022,Tampa Bay Rays,Oakland Athletics,0,0,0,1
661313,2022-04-13,2022,New York Yankees,Toronto Blue Jays,0,1,1,0
663433,2022-04-13,2022,Baltimore Orioles,Milwaukee Brewers,0,0,0,1
661530,2022-04-13,2022,Chicago White Sox,Seattle Mariners,0,1,1,0
661942,2022-04-14,2022,Tampa Bay Rays,Oakland Athletics,0,0,0,1
661529,2022-04-14,2022,Chicago White Sox,Seattle Mariners,0,0,0,1
661292,2022-04-14,2022,Milwaukee Brewers,St. Louis Cardinals,1,0,1,0
662307,2022-04-14,2022,Pittsburgh Pirates,Washington Nationals,1,3,4,0
661418,2022-04-14,2022,Miami Marlins,Philadelphia Phillies,0,1,1,0
661312,2022-04-14,2022,New York Yankees,Toronto Blue Jays,0,0,0,1
661993,2022-04-14,2022,Texas Rangers,Los Angeles Angels,0,2,2,0
662702,2022-04-14,2022,Kansas City Royals,Detroit Tigers,0,0,0,1
662237,2022-04-14,2022,San Diego Padres,Atlanta Braves,3,0,3,0
662950,2022-04-14,2022,Colorado Rockies,Chicago Cubs,0,3,3,0
662627,2022-04-14,2022,Los Angeles Dodgers,Cincinnati Reds,3,0,3,0
662485,2022-04-15,2022,New York Mets,Arizona Diamondbacks,1,0,1,0
663265,2022-04-15,2022,Boston Red Sox,Minnesota Twins,0,1,1,0
662291,2022-04-15,2022,Pittsburgh Pirates,Washington Nationals,0,2,2,0
661417,2022-04-15,2022,Miami Marlins,Philadelphia Phillies,2,0,2,0
663357,2022-04-15,2022,Baltimore Orioles,New York Yankees,0,0,0,1
661792,2022-04-15,2022,Toronto Blue Jays,Oakland Athletics,1,0,1,0
663136,2022-04-15,2022,Cleveland Guardians,San Francisco Giants,0,0,0,1
661528,2022-04-15,2022,Chicago White Sox,Tampa Bay Rays,0,0,0,1
662014,2022-04-15,2022,Texas Rangers,Los Angeles Angels,0,1,1,0
662701,2022-04-15,2022,Kansas City Royals,Detroit Tigers,0,0,0,1
661267,2022-04-15,2022,Milwaukee Brewers,St. Louis Cardinals,0,4,4,0
662960,2022-04-15,2022,Colorado Rockies,Chicago Cubs,0,0,0,1
662236,2022-04-15,2022,San Diego Padres,Atlanta Braves,0,0,0,1
662192,2022-04-15,2022,Seattle Mariners,Houston Astros,1,0,1,0
662620,2022-04-15,2022,Los Angeles Dodgers,Cincinnati Reds,0,0,0,1
662626,2022-04-16,2022,New York Mets,Arizona Diamondbacks,0,0,0,1
661527,2022-04-16,2022,Chicago White Sox,Tampa Bay Rays,0,1,1,0
661759,2022-04-16,2022,Toronto Blue Jays,Oakland Athletics,1,0,1,0
662235,2022-04-16,2022,San Diego Padres,Atlanta Braves,0,1,1,0
662798,2022-04-16,2022,Kansas City Royals,Detroit Tigers,1,0,1,0
663238,2022-04-16,2022,Boston Red Sox,Minnesota Twins,0,0,0,1
663076,2022-04-16,2022,Cleveland Guardians,San Francisco Giants,1,0,1,0
661416,2022-04-16,2022,Miami Marlins,Philadelphia Phillies,0,2,2,0
662290,2022-04-16,2022,Pittsburgh Pirates,Washington Nationals,0,0,0,1
661981,2022-04-16,2022,Texas Rangers,Los Angeles Angels,0,0,0,1
663266,2022-04-16,2022,Baltimore Orioles,New York Yankees,0,0,0,1
661335,2022-04-16,2022,Milwaukee Brewers,St. Louis Cardinals,0,0,0,1
662966,2022-04-16,2022,Colorado Rockies,Chicago Cubs,0,0,0,1
662206,2022-04-16,2022,Seattle Mariners,Houston Astros,0,0,0,1
662619,2022-04-16,2022,Los Angeles Dodgers,Cincinnati Reds,0,0,0,1
663365,2022-04-17,2022,Baltimore Orioles,New York Yankees,0,0,0,1
662294,2022-04-17,2022,Pittsburgh Pirates,Washington Nationals,0,0,0,1
663308,2022-04-17,2022,Boston Red Sox,Minnesota Twins,0,0,0,1
661804,2022-04-17,2022,Toronto Blue Jays,Oakland Athletics,1,0,1,0
662625,2022-04-17,2022,New York Mets,Arizona Diamondbacks,0,0,0,1
663132,2022-04-17,2022,Cleveland Guardians,San Francisco Giants,0,0,0,1
661415,2022-04-17,2022,Miami Marlins,Philadelphia Phillies,0,0,0,1
661462,2022-04-17,2022,Chicago White Sox,Tampa Bay Rays,0,4,4,0
661226,2022-04-17,2022,Milwaukee Brewers,St. Louis Cardinals,3,0,3,0
662038,2022-04-17,2022,Texas Rangers,Los Angeles Angels,0,1,1,0
662930,2022-04-17,2022,Colorado Rockies,Chicago Cubs,0,1,1,0
662618,2022-04-17,2022,Los Angeles Dodgers,Cincinnati Reds,0,0,0,1
662174,2022-04-17,2022,Seattle Mariners,Houston Astros,1,0,1,0
662234,2022-04-17,2022,San Diego Padres,Atlanta Braves,0,0,0,1
663236,2022-04-18,2022,Boston Red Sox,Minnesota Twins,0,2,2,0
663197,2022-04-18,2022,Chicago Cubs,Tampa Bay Rays,0,0,0,1
661242,2022-04-18,2022,Milwaukee Brewers,Pittsburgh Pirates,1,0,1,0
662928,2022-04-18,2022,Houston Astros,Los Angeles Angels,2,0,2,0
662929,2022-04-18,2022,Colorado Rockies,Philadelphia Phillies,0,0,0,1
662407,2022-04-18,2022,Oakland Athletics,Baltimore Orioles,1,0,1,0
662233,2022-04-18,2022,San Diego Padres,Cincinnati Reds,2,1,3,0
662617,2022-04-18,2022,Los Angeles Dodgers,Atlanta Braves,1,0,1,0
662587,2022-04-19,2022,Washington Nationals,Arizona Diamondbacks,0,0,0,1
662583,2022-04-19,2022,Washington Nationals,Arizona Diamondbacks,0,0,0,1
662350,2022-04-19,2022,New York Mets,San Francisco Giants,1,0,1,0
662616,2022-04-19,2022,New York Mets,San Francisco Giants,0,0,0,1
661405,2022-04-19,2022,Miami Marlins,St. Louis Cardinals,0,0,0,1
662896,2022-04-19,2022,Detroit Tigers,New York Yankees,0,2,2,0
663249,2022-04-19,2022,Boston Red Sox,Toronto Blue Jays,0,0,0,1
663196,2022-04-19,2022,Chicago Cubs,Tampa Bay Rays,0,0,0,1
661211,2022-04-19,2022,Milwaukee Brewers,Pittsburgh Pirates,0,0,0,1
662927,2022-04-19,2022,Houston Astros,Los Angeles Angels,0,0,0,1
662753,2022-04-19,2022,Kansas City Royals,Minnesota Twins,0,0,0,1
662925,2022-04-19,2022,Colorado Rockies,Philadelphia Phillies,0,1,1,0
662406,2022-04-19,2022,Oakland Athletics,Baltimore Orioles,0,1,1,0
662232,2022-04-19,2022,San Diego Padres,Cincinnati Reds,3,1,4,0
662161,2022-04-19,2022,Seattle Mariners,Texas Rangers,3,0,3,0
662717,2022-04-19,2022,Los Angeles Dodgers,Atlanta Braves,0,0,0,1
661203,2022-04-20,2022,Milwaukee Brewers,Pittsburgh Pirates,0,0,0,1
663094,2022-04-20,2022,Cleveland Guardians,Chicago White Sox,1,0,1,0
663075,2022-04-20,2022,Cleveland Guardians,Chicago White Sox,1,0,1,0
662924,2022-04-20,2022,Colorado Rockies,Philadelphia Phillies,2,0,2,0
662734,2022-04-20,2022,Los Angeles Dodgers,Atlanta Braves,2,0,2,0
662231,2022-04-20,2022,San Diego Padres,Cincinnati Reds,0,0,0,1
662392,2022-04-20,2022,Oakland Athletics,Baltimore Orioles,0,0,0,1
662926,2022-04-20,2022,Houston Astros,Los Angeles Angels,0,6,6,0
661404,2022-04-20,2022,Miami Marlins,St. Louis Cardinals,0,0,0,1
662861,2022-04-20,2022,Detroit Tigers,New York Yankees,0,0,0,1
662560,2022-04-20,2022,Washington Nationals,Arizona Diamondbacks,0,0,0,1
662349,2022-04-20,2022,New York Mets,San Francisco Giants,0,3,3,0
663247,2022-04-20,2022,Boston Red Sox,Toronto Blue Jays,1,0,1,0
662703,2022-04-20,2022,Kansas City Royals,Minnesota Twins,1,0,1,0
662178,2022-04-20,2022,Seattle Mariners,Texas Rangers,0,0,0,1
662593,2022-04-21,2022,New York Mets,San Francisco Giants,1,0,1,0
663093,2022-04-21,2022,Cleveland Guardians,Chicago White Sox,0,0,0,1
662850,2022-04-21,2022,Detroit Tigers,New York Yankees,0,0,0,1
663225,2022-04-21,2022,Boston Red Sox,Toronto Blue Jays,0,0,0,1
662742,2022-04-21,2022,Kansas City Royals,Minnesota Twins,0,0,0,1
662391,2022-04-21,2022,Oakland Athletics,Baltimore Orioles,0,0,0,1
662558,2022-04-21,2022,Washington Nationals,Arizona Diamondbacks,0,1,1,0
661391,2022-04-21,2022,Miami Marlins,St. Louis Cardinals,0,0,0,1
663145,2022-04-21,2022,Chicago Cubs,Pittsburgh Pirates,2,0,2,0
662177,2022-04-21,2022,Seattle Mariners,Texas Rangers,5,0,5,0
663169,2022-04-22,2022,Cincinnati Reds,St. Louis Cardinals,0,1,1,0
662557,2022-04-22,2022,Washington Nationals,San Francisco Giants,0,0,0,1
661311,2022-04-22,2022,New York Yankees,Cleveland Guardians,0,0,0,1
661621,2022-04-22,2022,Philadelphia Phillies,Milwaukee Brewers,1,0,1,0
661914,2022-04-22,2022,Tampa Bay Rays,Boston Red Sox,1,2,3,0
661569,2022-04-22,2022,Atlanta Braves,Miami Marlins,1,0,1,0
663195,2022-04-22,2022,Chicago Cubs,Pittsburgh Pirates,0,0,0,1
662922,2022-04-22,2022,Houston Astros,Toronto Blue Jays,0,0,0,1
661755,2022-04-22,2022,Minnesota Twins,Chicago White Sox,0,0,0,1
661037,2022-04-22,2022,Los Angeles Angels,Baltimore Orioles,0,0,0,1
663394,2022-04-22,2022,Arizona Diamondbacks,New York Mets,0,0,0,1
662230,2022-04-22,2022,San Diego Padres,Los Angeles Dodgers,0,0,0,1
662175,2022-04-22,2022,Seattle Mariners,Kansas City Royals,0,0,0,1
662390,2022-04-22,2022,Oakland Athletics,Texas Rangers,0,0,0,1
662549,2022-04-23,2022,Washington Nationals,San Francisco Giants,0,1,1,0
661310,2022-04-23,2022,New York Yankees,Cleveland Guardians,0,0,0,1
662848,2022-04-23,2022,Detroit Tigers,Colorado Rockies,4,0,4,0
662849,2022-04-23,2022,Detroit Tigers,Colorado Rockies,0,1,1,0
663144,2022-04-23,2022,Chicago Cubs,Pittsburgh Pirates,1,0,1,0
661752,2022-04-23,2022,Minnesota Twins,Chicago White Sox,1,0,1,0
661620,2022-04-23,2022,Philadelphia Phillies,Milwaukee Brewers,1,0,1,0
662389,2022-04-23,2022,Oakland Athletics,Texas Rangers,0,0,0,1
663100,2022-04-23,2022,Cincinnati Reds,St. Louis Cardinals,0,0,0,1
662875,2022-04-23,2022,Houston Astros,Toronto Blue Jays,2,1,3,0
661941,2022-04-23,2022,Tampa Bay Rays,Boston Red Sox,0,0,0,1
661568,2022-04-23,2022,Atlanta Braves,Miami Marlins,1,1,2,0
663384,2022-04-23,2022,Arizona Diamondbacks,New York Mets,1,0,1,0
662276,2022-04-23,2022,San Diego Padres,Los Angeles Dodgers,0,0,0,1
661035,2022-04-23,2022,Los Angeles Angels,Baltimore Orioles,1,2,3,0
662191,2022-04-23,2022,Seattle Mariners,Kansas City Royals,2,1,3,0
662853,2022-04-24,2022,Detroit Tigers,Colorado Rockies,0,1,1,0
661931,2022-04-24,2022,Tampa Bay Rays,Boston Red Sox,0,2,2,0
662539,2022-04-24,2022,Washington Nationals,San Francisco Giants,1,2,3,0
661590,2022-04-24,2022,Atlanta Braves,Miami Marlins,0,0,0,1
661317,2022-04-24,2022,New York Yankees,Cleveland Guardians,2,0,2,0
663111,2022-04-24,2022,Cincinnati Reds,St. Louis Cardinals,2,0,2,0
662921,2022-04-24,2022,Houston Astros,Toronto Blue Jays,0,0,0,1
661781,2022-04-24,2022,Minnesota Twins,Chicago White Sox,0,1,1,0
663166,2022-04-24,2022,Chicago Cubs,Pittsburgh Pirates,2,0,2,0
661033,2022-04-24,2022,Los Angeles Angels,Baltimore Orioles,6,0,6,0
662388,2022-04-24,2022,Oakland Athletics,Texas Rangers,0,0,0,1
663361,2022-04-24,2022,Arizona Diamondbacks,New York Mets,0,1,1,0
662274,2022-04-24,2022,San Diego Padres,Los Angeles Dodgers,0,1,1,0
662188,2022-04-24,2022,Seattle Mariners,Kansas City Royals,2,0,2,0
661640,2022-04-24,2022,Philadelphia Phillies,Milwaukee Brewers,0,0,0,1
661210,2022-04-25,2022,Milwaukee Brewers,San Francisco Giants,0,0,0,1
661639,2022-04-25,2022,Philadelphia Phillies,Colorado Rockies,0,1,1,0
661760,2022-04-25,2022,Toronto Blue Jays,Boston Red Sox,0,0,0,1
662008,2022-04-25,2022,St. Louis Cardinals,New York Mets,0,0,0,1
661979,2022-04-25,2022,Texas Rangers,Houston Astros,0,0,0,1
661034,2022-04-25,2022,Los Angeles Angels,Cleveland Guardians,0,0,0,1
663382,2022-04-25,2022,Arizona Diamondbacks,Los Angeles Dodgers,0,2,2,0
662297,2022-04-26,2022,Pittsburgh Pirates,Milwaukee Brewers,0,2,2,0
663079,2022-04-26,2022,Cincinnati Reds,San Diego Padres,0,0,0,1
661929,2022-04-26,2022,Tampa Bay Rays,Seattle Mariners,0,0,0,1
661567,2022-04-26,2022,Philadelphia Phillies,Colorado Rockies,0,0,0,1
662540,2022-04-26,2022,Washington Nationals,Miami Marlins,0,0,0,1
661309,2022-04-26,2022,New York Yankees,Baltimore Orioles,0,0,0,1
661758,2022-04-26,2022,Toronto Blue Jays,Boston Red Sox,0,0,0,1
661536,2022-04-26,2022,Chicago White Sox,Kansas City Royals,0,0,0,1
661589,2022-04-26,2022,Atlanta Braves,Chicago Cubs,0,0,0,1
661733,2022-04-26,2022,Minnesota Twins,Detroit Tigers,0,0,0,1
662007,2022-04-26,2022,St. Louis Cardinals,New York Mets,0,0,0,1
661980,2022-04-26,2022,Texas Rangers,Houston Astros,0,0,0,1
661032,2022-04-26,2022,Los Angeles Angels,Cleveland Guardians,0,0,0,1
663383,2022-04-26,2022,Arizona Diamondbacks,Los Angeles Dodgers,0,3,3,0
662086,2022-04-26,2022,San Francisco Giants,Oakland Athletics,0,0,0,1
662048,2022-04-27,2022,St. Louis Cardinals,New York Mets,1,0,1,0
661533,2022-04-27,2022,Chicago White Sox,Kansas City Royals,0,0,0,1
663393,2022-04-27,2022,Arizona Diamondbacks,Los Angeles Dodgers,0,0,0,1
662289,2022-04-27,2022,Pittsburgh Pirates,Milwaukee Brewers,0,0,0,1
663148,2022-04-27,2022,Cincinnati Reds,San Diego Padres,0,0,0,1
661909,2022-04-27,2022,Tampa Bay Rays,Seattle Mariners,1,0,1,0
661638,2022-04-27,2022,Philadelphia Phillies,Colorado Rockies,1,0,1,0
662546,2022-04-27,2022,Washington Nationals,Miami Marlins,0,0,0,1
661306,2022-04-27,2022,New York Yankees,Baltimore Orioles,2,0,2,0
661757,2022-04-27,2022,Toronto Blue Jays,Boston Red Sox,0,1,1,0
661552,2022-04-27,2022,Atlanta Braves,Chicago Cubs,0,0,0,1
661739,2022-04-27,2022,Minnesota Twins,Detroit Tigers,0,0,0,1
661964,2022-04-27,2022,Texas Rangers,Houston Astros,0,1,1,0
663439,2022-04-27,2022,Los Angeles Angels,Cleveland Guardians,2,2,4,0
662066,2022-04-27,2022,San Francisco Giants,Oakland Athletics,0,1,1,0
663078,2022-04-28,2022,Cincinnati Reds,San Diego Padres,0,1,1,0
662295,2022-04-28,2022,Pittsburgh Pirates,Milwaukee Brewers,0,1,1,0
661641,2022-04-28,2022,Philadelphia Phillies,Colorado Rockies,0,0,0,1
662538,2022-04-28,2022,Washington Nationals,Miami Marlins,1,0,1,0
661305,2022-04-28,2022,New York Yankees,Baltimore Orioles,0,0,0,1
661908,2022-04-28,2022,Tampa Bay Rays,Seattle Mariners,0,1,1,0
661729,2022-04-28,2022,Minnesota Twins,Detroit Tigers,0,0,0,1
661912,2022-04-28,2022,Texas Rangers,Houston Astros,0,0,0,1
661532,2022-04-28,2022,Chicago White Sox,Kansas City Royals,0,1,1,0
661827,2022-04-28,2022,Toronto Blue Jays,Boston Red Sox,0,0,0,1
663432,2022-04-28,2022,Los Angeles Angels,Cleveland Guardians,0,0,0,1
661551,2022-04-28,2022,Atlanta Braves,Chicago Cubs,1,0,1,0
662047,2022-04-28,2022,St. Louis Cardinals,Arizona Diamondbacks,2,0,2,0
662296,2022-04-29,2022,Pittsburgh Pirates,San Diego Padres,2,0,2,0
661390,2022-04-29,2022,Miami Marlins,Seattle Mariners,2,0,2,0
663337,2022-04-29,2022,Baltimore Orioles,Boston Red Sox,0,0,0,1
661826,2022-04-29,2022,Toronto Blue Jays,Houston Astros,0,1,1,0
661907,2022-04-29,2022,Tampa Bay Rays,Minnesota Twins,4,0,4,0
662592,2022-04-29,2022,New York Mets,Philadelphia Phillies,0,0,0,1
661535,2022-04-29,2022,Chicago White Sox,Los Angeles Angels,1,2,3,0
661911,2022-04-29,2022,Texas Rangers,Atlanta Braves,0,2,2,0
661209,2022-04-29,2022,Milwaukee Brewers,Chicago Cubs,0,0,0,1
662037,2022-04-29,2022,St. Louis Cardinals,Arizona Diamondbacks,1,0,1,0
663009,2022-04-29,2022,Colorado Rockies,Cincinnati Reds,0,0,0,1
662405,2022-04-29,2022,Oakland Athletics,Cleveland Guardians,4,1,5,0
662699,2022-04-29,2022,Los Angeles Dodgers,Detroit Tigers,2,0,2,0
662081,2022-04-29,2022,San Francisco Giants,Washington Nationals,0,1,1,0
662036,2022-04-30,2022,St. Louis Cardinals,Arizona Diamondbacks,0,0,0,1
661825,2022-04-30,2022,Toronto Blue Jays,Houston Astros,1,0,1,0
662084,2022-04-30,2022,San Francisco Giants,Washington Nationals,0,0,0,1
661534,2022-04-30,2022,Chicago White Sox,Los Angeles Angels,1,0,1,0
662393,2022-04-30,2022,Oakland Athletics,Cleveland Guardians,0,0,0,1
661906,2022-04-30,2022,Tampa Bay Rays,Minnesota Twins,0,1,1,0
661389,2022-04-30,2022,Miami Marlins,Seattle Mariners,0,0,0,1
662288,2022-04-30,2022,Pittsburgh Pirates,San Diego Padres,1,0,1,0
663364,2022-04-30,2022,Baltimore Orioles,Boston Red Sox,0,1,1,0
661901,2022-04-30,2022,Texas Rangers,Atlanta Braves,1,0,1,0
662591,2022-04-30,2022,New York Mets,Philadelphia Phillies,0,0,0,1
662797,2022-04-30,2022,Kansas City Royals,New York Yankees,0,0,0,1
661208,2022-04-30,2022,Milwaukee Brewers,Chicago Cubs,3,0,3,0
663008,2022-04-30,2022,Colorado Rockies,Cincinnati Reds,0,1,1,0
662698,2022-04-30,2022,Los Angeles Dodgers,Detroit Tigers,1,0,1,0
663363,2022-05-01,2022,Baltimore Orioles,Boston Red Sox,0,0,0,1
661905,2022-05-01,2022,Tampa Bay Rays,Minnesota Twins,0,5,5,0
662293,2022-05-01,2022,Pittsburgh Pirates,San Diego Padres,0,0,0,1
661824,2022-05-01,2022,Toronto Blue Jays,Houston Astros,0,0,0,1
661365,2022-05-01,2022,Miami Marlins,Seattle Mariners,0,0,0,1
661531,2022-05-01,2022,Chicago White Sox,Los Angeles Angels,0,1,1,0
662691,2022-05-01,2022,Kansas City Royals,New York Yankees,0,1,1,0
661216,2022-05-01,2022,Milwaukee Brewers,Chicago Cubs,0,0,0,1
661988,2022-05-01,2022,St. Louis Cardinals,Arizona Diamondbacks,0,1,1,0
661935,2022-05-01,2022,Texas Rangers,Atlanta Braves,1,0,1,0
663007,2022-05-01,2022,Colorado Rockies,Cincinnati Reds,6,0,6,0
662106,2022-05-01,2022,San Francisco Giants,Washington Nationals,0,5,5,0
662397,2022-05-01,2022,Oakland Athletics,Cleveland Guardians,0,0,0,1
662716,2022-05-01,2022,Los Angeles Dodgers,Detroit Tigers,1,0,1,0
662579,2022-05-01,2022,New York Mets,Philadelphia Phillies,0,0,0,1
662009,2022-05-02,2022,St. Louis Cardinals,Kansas City Royals,1,0,1,0
661526,2022-05-02,2022,Chicago White Sox,Los Angeles Angels,2,0,2,0
661362,2022-05-02,2022,Miami Marlins,Arizona Diamondbacks,0,2,2,0
663362,2022-05-02,2022,Baltimore Orioles,Minnesota Twins,0,0,0,1
661823,2022-05-02,2022,Toronto Blue Jays,New York Yankees,0,0,0,1
662578,2022-05-02,2022,New York Mets,Atlanta Braves,0,0,0,1
662920,2022-05-02,2022,Houston Astros,Seattle Mariners,0,0,0,1
662387,2022-05-02,2022,Oakland Athletics,Tampa Bay Rays,0,1,1,0
662569,2022-05-03,2022,New York Mets,Atlanta Braves,2,0,2,0
662459,2022-05-03,2022,New York Mets,Atlanta Braves,2,0,2,0
661364,2022-05-03,2022,Miami Marlins,Arizona Diamondbacks,0,0,0,1
661635,2022-05-03,2022,Philadelphia Phillies,Texas Rangers,3,2,5,0
663463,2022-05-03,2022,Baltimore Orioles,Minnesota Twins,0,0,0,1
661796,2022-05-03,2022,Toronto Blue Jays,New York Yankees,0,0,0,1
663237,2022-05-03,2022,Boston Red Sox,Los Angeles Angels,0,0,0,1
663165,2022-05-03,2022,Chicago Cubs,Chicago White Sox,0,0,0,1
661200,2022-05-03,2022,Milwaukee Brewers,Cincinnati Reds,0,0,0,1
662919,2022-05-03,2022,Houston Astros,Seattle Mariners,0,0,0,1
662690,2022-05-03,2022,Kansas City Royals,St. Louis Cardinals,0,0,0,1
662994,2022-05-03,2022,Colorado Rockies,Washington Nationals,0,0,0,1
