player_id,name,team_name,year,games,games_started,innings,wins,losses,ERA,WHIP,strikeouts,walks,hits_allowed,home_runs_allowed,K_per_9,BB_per_9,K_per_game,avg_innings_per_start
669203,Corbin Burnes,Milwaukee Brewers,2022,33,33,202.0,12,8,2.94,0.97,243,51,144,23,10.83,2.27,7.363636363636363,6.121212121212121
605288,Adrian Houser,Milwaukee Brewers,2022,22,21,102.2,6,10,4.73,1.46,69,47,103,8,6.05,4.12,3.2857142857142856,4.866666666666667
641778,Eric Lauer,Milwaukee Brewers,2022,29,29,158.2,11,7,3.69,1.22,157,59,135,27,8.91,3.35,5.413793103448276,5.455172413793103
642547,Freddy Peralta,Milwaukee Brewers,2022,18,17,78.0,4,4,3.58,1.04,86,27,54,6,9.92,3.12,5.0588235294117645,4.588235294117647
570632,José Ureña,Milwaukee Brewers,2022,17,17,89.1,3,8,5.14,1.57,60,38,102,10,6.04,3.83,3.5294117647058822,5.241176470588235
605540,Brandon Woodruff,Milwaukee Brewers,2022,27,27,153.1,13,4,3.05,1.07,190,42,122,18,11.15,2.47,7.037037037037037,5.67037037037037
672282,Reid Detmers,Los Angeles Angels,2022,25,25,129.0,7,6,3.77,1.21,122,46,110,13,8.51,3.21,4.88,5.16
547179,Michael Lorenzen,Los Angeles Angels,2022,18,18,97.2,8,6,4.24,1.28,85,44,81,11,7.83,4.05,4.722222222222222,5.4
660271,Shohei Ohtani,Los Angeles Angels,2022,28,28,166.0,15,9,2.33,1.01,219,44,124,14,11.87,2.39,7.821428571428571,5.928571428571429
663776,Patrick Sandoval,Los Angeles Angels,2022,27,27,148.2,6,9,2.91,1.34,151,60,139,8,9.14,3.63,5.592592592592593,5.488888888888888
681217,Chase Silseth,Los Angeles Angels,2022,7,7,28.2,1,3,6.59,1.57,24,12,33,7,7.53,3.77,3.4285714285714284,4.0285714285714285
660761,José Suarez,Los Angeles Angels,2022,22,20,109.0,8,8,3.96,1.25,103,33,103,14,8.5,2.72,5.15,5.45
518516,Madison Bumgarner,Arizona Diamondbacks,2022,30,30,158.2,7,15,4.88,1.44,112,49,179,25,6.35,2.78,3.7333333333333334,5.2733333333333325
528748,Humberto Castellanos,Arizona Diamondbacks,2022,11,9,44.1,3,2,5.68,1.4,32,12,50,7,6.5,2.44,3.5555555555555554,4.9
605200,Zach Davies,Arizona Diamondbacks,2022,27,27,134.1,2,5,4.09,1.3,102,52,122,21,6.83,3.48,3.7777777777777777,4.966666666666667
668678,Zac Gallen,Arizona Diamondbacks,2022,31,31,184.0,12,4,2.54,0.91,192,47,121,15,9.39,2.3,6.193548387096774,5.935483870967742
656457,Tyler Gilbert,Arizona Diamondbacks,2022,8,7,34.1,0,3,5.24,1.25,20,10,33,8,5.24,2.62,2.857142857142857,4.871428571428572
674072,Tommy Henry,Arizona Diamondbacks,2022,9,9,47.0,3,4,5.36,1.45,36,21,47,10,6.89,4.02,4.0,5.222222222222222
518876,Merrill Kelly,Arizona Diamondbacks,2022,33,33,200.1,13,8,3.37,1.14,177,61,167,21,7.95,2.74,5.363636363636363,6.0636363636363635
680694,Kyle Bradish,Baltimore Orioles,2022,23,23,117.2,4,7,4.9,1.4,111,46,119,17,8.49,3.52,4.826086956521739,5.095652173913043
665152,Dean Kremer,Baltimore Orioles,2022,22,21,125.1,8,7,3.23,1.25,87,34,123,11,6.25,2.44,4.142857142857143,5.957142857142857
543475,Jordan Lyles,Baltimore Orioles,2022,32,32,179.0,12,11,4.42,1.39,144,52,196,26,7.24,2.61,4.5,5.59375
608723,Austin Voth,Baltimore Orioles,2022,22,17,83.0,5,4,3.04,1.23,72,25,77,10,7.81,2.71,4.235294117647059,4.882352941176471
657093,Spenser Watkins,Baltimore Orioles,2022,23,20,105.1,5,6,4.7,1.41,63,30,119,11,5.38,2.56,3.15,5.255
669330,Tyler Wells,Baltimore Orioles,2022,23,23,103.2,7,7,4.25,1.14,76,28,90,16,6.6,2.43,3.3043478260869565,4.48695652173913
669145,Bruce Zimmermann,Baltimore Orioles,2022,15,13,73.2,2,5,5.99,1.48,49,12,97,21,5.99,1.47,3.769230769230769,5.630769230769231
678394,Brayan Bello,Boston Red Sox,2022,13,11,57.1,2,8,4.71,1.78,55,27,75,1,8.63,4.24,5.0,5.190909090909091
676710,Kutter Crawford,Boston Red Sox,2022,21,12,77.1,3,6,5.47,1.42,77,29,81,12,8.96,3.38,6.416666666666667,6.425
543135,Nathan Eovaldi,Boston Red Sox,2022,20,20,109.1,6,3,3.87,1.23,103,20,115,21,8.48,1.65,5.15,5.455
448179,Rich Hill,Boston Red Sox,2022,26,26,124.1,8,7,4.27,1.3,109,37,125,15,7.89,2.68,4.1923076923076925,4.773076923076923
601713,Nick Pivetta,Boston Red Sox,2022,33,33,179.2,10,12,4.56,1.38,175,73,175,27,8.77,3.66,5.303030303030303,5.43030303030303
657756,Connor Seabold,Boston Red Sox,2022,5,5,18.1,0,4,11.29,2.35,19,8,35,5,9.33,3.93,3.8,3.62
608379,Michael Wacha,Boston Red Sox,2022,23,23,127.1,11,2,3.32,1.12,104,31,111,18,7.35,2.19,4.521739130434782,5.5260869565217385
676477,Garrett Whitlock,Boston Red Sox,2022,31,9,78.1,4,2,3.45,1.02,82,15,65,10,9.42,1.72,9.11111111111111,8.677777777777777
670174,Josh Winckowski,Boston Red Sox,2022,15,14,70.1,5,7,5.89,1.59,44,27,85,10,5.63,3.45,3.142857142857143,5.007142857142857
665871,Javier Assad,Chicago Cubs,2022,9,8,37.2,2,2,3.11,1.46,30,20,35,4,7.17,4.78,3.75,4.65
543294,Kyle Hendricks,Chicago Cubs,2022,16,16,84.1,4,6,4.8,1.29,66,24,85,15,7.04,2.56,4.125,5.25625
489119,Wade Miley,Chicago Cubs,2022,9,8,37.0,2,2,3.16,1.22,28,14,31,3,6.81,3.41,3.5,4.625
592716,Adrian Sampson,Chicago Cubs,2022,21,19,104.1,4,5,3.11,1.23,73,27,101,10,6.3,2.33,3.8421052631578947,5.478947368421053
592767,Drew Smyly,Chicago Cubs,2022,22,22,106.1,7,8,3.47,1.19,91,26,101,16,7.7,2.2,4.136363636363637,4.822727272727272
657006,Justin Steele,Chicago Cubs,2022,24,24,119.0,4,7,3.18,1.35,126,50,111,8,9.53,3.78,5.25,4.958333333333333
573186,Marcus Stroman,Chicago Cubs,2022,25,25,138.2,6,7,3.5,1.15,119,36,123,16,7.72,2.34,4.76,5.528
664161,Matt Swarmer,Chicago Cubs,2022,11,5,34.0,2,3,5.03,1.56,36,20,33,12,9.53,5.29,7.2,6.8
624522,Keegan Thompson,Chicago Cubs,2022,29,17,115.0,10,5,3.76,1.27,108,43,103,16,8.45,3.37,6.352941176470588,6.764705882352941
502624,Chase Anderson,Cincinnati Reds,2022,9,7,24.0,2,4,6.38,1.33,23,15,17,3,8.63,5.63,3.2857142857142856,3.4285714285714284
668933,Graham Ashcraft,Cincinnati Reds,2022,19,19,105.0,5,6,4.89,1.42,71,30,119,11,6.09,2.57,3.736842105263158,5.526315789473684
570666,Luis Cessa,Cincinnati Reds,2022,46,10,80.2,4,4,4.57,1.29,59,28,76,14,6.58,3.12,5.9,8.02
643290,Justin Dunn,Cincinnati Reds,2022,7,7,31.0,1,3,6.1,1.58,21,17,32,11,6.1,4.94,3.0,4.428571428571429
668881,Hunter Greene,Cincinnati Reds,2022,24,24,125.2,5,13,4.44,1.21,164,48,104,24,11.75,3.44,6.833333333333333,5.216666666666667
661269,Vladimir Gutierrez,Cincinnati Reds,2022,10,8,36.2,1,6,7.61,1.91,29,24,46,8,7.12,5.89,3.625,4.525
666157,Nick Lodolo,Cincinnati Reds,2022,19,19,103.1,4,7,3.66,1.25,131,39,90,13,11.41,3.4,6.894736842105263,5.4263157894736835
501985,Mike Minor,Cincinnati Reds,2022,19,19,98.0,4,12,6.06,1.63,76,40,120,24,6.98,3.67,4.0,5.157894736842105
669456,Shane Bieber,Cleveland Guardians,2022,31,31,200.0,13,8,2.88,1.04,198,36,172,18,8.91,1.62,6.387096774193548,6.451612903225806
650644,Aaron Civale,Cleveland Guardians,2022,20,20,97.0,5,6,4.92,1.19,98,22,93,14,9.09,2.04,4.9,4.85
663474,Triston McKenzie,Cleveland Guardians,2022,31,30,191.1,11,11,2.96,0.95,190,44,138,25,8.94,2.07,6.333333333333333,6.37
663752,Cody Morris,Cleveland Guardians,2022,7,5,23.2,1,2,2.28,1.39,23,12,21,3,8.75,4.56,4.6,4.64
663455,Konnor Pilkington,Cleveland Guardians,2022,15,11,58.0,1,2,3.88,1.47,50,32,53,6,7.76,4.97,4.545454545454546,5.2727272727272725
668676,Zach Plesac,Cleveland Guardians,2022,25,24,131.2,3,12,4.31,1.32,100,38,136,19,6.84,2.6,4.166666666666667,5.466666666666666
615698,Cal Quantrill,Cleveland Guardians,2022,32,32,186.1,15,5,3.38,1.21,128,47,178,21,6.18,2.27,4.0,5.815625
663372,Ryan Feltner,Colorado Rockies,2022,20,19,97.1,4,9,5.83,1.41,84,35,102,16,7.77,3.24,4.421052631578948,5.110526315789474
607536,Kyle Freeland,Colorado Rockies,2022,31,31,174.2,9,11,4.53,1.41,131,53,193,19,6.75,2.73,4.225806451612903,5.619354838709677
596295,Austin Gomber,Colorado Rockies,2022,33,17,124.2,5,7,5.56,1.37,95,34,137,20,6.86,2.45,5.588235294117647,7.305882352941176
641771,Chad Kuhl,Colorado Rockies,2022,27,27,137.0,6,11,5.72,1.55,110,58,155,25,7.23,3.81,4.074074074074074,5.074074074074074
