player_id,name,team_name,year,games,at_bats,plate_appearances,hits,doubles,triples,home_runs,rbi,walks,strikeouts,stolen_bases,BA,OBP,SLG,OPS,hits_per_game,HR_per_game,K_rate
680474,Max Schuemann,Oakland Athletics,2024,133,396,459,87,14,0,7,34,47,119,14,0.22,0.311,0.308,0.619,0.6541353383458647,0.05263157894736842,0.25925925925925924
691016,Tyler Soderstrom,Oakland Athletics,2024,61,189,213,44,10,0,9,26,20,53,0,0.233,0.315,0.429,0.744,0.7213114754098361,0.14754098360655737,0.24882629107981222
647351,Abraham Toro,Oakland Athletics,2024,94,337,364,81,17,1,6,26,20,62,4,0.24,0.293,0.35,0.643,0.8617021276595744,0.06382978723404255,0.17032967032967034
663698,Joey Bart,Pittsburgh Pirates,2024,80,253,282,67,11,0,13,45,22,73,0,0.265,0.337,0.462,0.799,0.8375,0.1625,0.25886524822695034
665833,Oneil Cruz,Pittsburgh Pirates,2024,146,541,599,140,34,3,21,76,51,181,22,0.259,0.324,0.449,0.773,0.958904109589041,0.14383561643835616,0.3021702838063439
680779,Henry Davis,Pittsburgh Pirates,2024,37,104,122,15,4,0,1,5,13,45,0,0.144,0.242,0.212,0.454,0.40540540540540543,0.02702702702702703,0.36885245901639346
650559,Bryan De La Cruz,Pittsburgh Pirates,2024,105,424,454,104,19,0,18,51,25,118,3,0.245,0.289,0.417,0.706,0.9904761904761905,0.17142857142857143,0.2599118942731278
650559,Bryan De La Cruz,Pittsburgh Pirates,2024,44,160,168,32,6,0,3,17,4,52,2,0.2,0.22,0.294,0.514,0.7272727272727273,0.06818181818181818,0.30952380952380953
650559,Bryan De La Cruz,Pittsburgh Pirates,2024,149,584,622,136,25,0,21,68,29,170,5,0.233,0.271,0.384,0.655,0.912751677852349,0.14093959731543623,0.2733118971061093
693304,Nick Gonzales,Pittsburgh Pirates,2024,94,359,387,97,19,3,7,49,18,74,5,0.27,0.311,0.398,0.709,1.0319148936170213,0.07446808510638298,0.19121447028423771
518735,Yasmani Grandal,Pittsburgh Pirates,2024,72,215,243,49,10,0,9,27,24,46,1,0.228,0.304,0.4,0.704,0.6805555555555556,0.125,0.18930041152263374
663647,Ke'Bryan Hayes,Pittsburgh Pirates,2024,96,365,396,85,9,0,4,25,23,75,11,0.233,0.283,0.29,0.573,0.8854166666666666,0.041666666666666664,0.1893939393939394
656582,Connor Joe,Pittsburgh Pirates,2024,123,364,416,83,22,1,9,36,44,91,2,0.228,0.32,0.368,0.688,0.6747967479674797,0.07317073170731707,0.21875
643396,Isiah Kiner-Falefa,Pittsburgh Pirates,2024,83,257,281,75,8,2,7,33,13,37,3,0.292,0.338,0.42,0.758,0.9036144578313253,0.08433734939759036,0.13167259786476868
643396,Isiah Kiner-Falefa,Pittsburgh Pirates,2024,50,208,215,50,10,2,1,10,3,41,8,0.24,0.265,0.322,0.587,1.0,0.02,0.19069767441860466
643396,Isiah Kiner-Falefa,Pittsburgh Pirates,2024,133,465,496,125,18,4,8,43,16,78,11,0.269,0.306,0.376,0.682,0.9398496240601504,0.06015037593984962,0.15725806451612903
457705,Andrew McCutchen,Pittsburgh Pirates,2024,120,448,515,104,18,1,20,50,58,133,3,0.232,0.328,0.411,0.739,0.8666666666666667,0.16666666666666666,0.258252427184466
658668,Edward Olivares,Pittsburgh Pirates,2024,55,174,196,39,4,0,5,23,16,37,1,0.224,0.291,0.333,0.624,0.7090909090909091,0.09090909090909091,0.18877551020408162
668804,Bryan Reynolds,Pittsburgh Pirates,2024,156,622,692,171,29,3,24,88,57,156,10,0.275,0.344,0.447,0.791,1.0961538461538463,0.15384615384615385,0.2254335260115607
669261,Jack Suwinski,Pittsburgh Pirates,2024,88,247,277,45,8,0,9,26,27,79,9,0.182,0.264,0.324,0.588,0.5113636363636364,0.10227272727272728,0.2851985559566787
572191,Michael A. Taylor,Pittsburgh Pirates,2024,113,269,300,52,9,1,5,21,23,105,12,0.193,0.253,0.29,0.543,0.46017699115044247,0.04424778761061947,0.35
642133,Rowdy Tellez,Pittsburgh Pirates,2024,132,383,421,93,18,0,13,56,31,89,1,0.243,0.299,0.392,0.691,0.7045454545454546,0.09848484848484848,0.21140142517814728
669707,Jared Triolo,Pittsburgh Pirates,2024,125,394,446,85,10,1,9,46,42,118,8,0.216,0.296,0.315,0.611,0.68,0.072,0.2645739910313901
605113,Nick Ahmed,San Diego Padres,2024,52,155,172,36,6,1,1,15,10,35,1,0.232,0.278,0.303,0.581,0.6923076923076923,0.019230769230769232,0.20348837209302326
605113,Nick Ahmed,San Diego Padres,2024,71,210,228,48,6,1,2,17,11,51,2,0.229,0.267,0.295,0.562,0.676056338028169,0.028169014084507043,0.2236842105263158
650333,Luis Arraez,San Diego Padres,2024,33,137,148,41,8,1,0,5,8,11,0,0.299,0.347,0.372,0.719,1.2424242424242424,0.0,0.07432432432432433
650333,Luis Arraez,San Diego Padres,2024,117,500,524,159,24,2,4,41,16,18,9,0.318,0.346,0.398,0.744,1.358974358974359,0.03418803418803419,0.03435114503816794
650333,Luis Arraez,San Diego Padres,2024,150,637,672,200,32,3,4,46,24,29,9,0.314,0.346,0.392,0.738,1.3333333333333333,0.02666666666666667,0.043154761904761904
593428,Xander Bogaerts,San Diego Padres,2024,111,428,463,113,15,1,11,44,28,79,13,0.264,0.307,0.381,0.688,1.018018018018018,0.0990990990990991,0.17062634989200864
669134,Luis Campusano,San Diego Padres,2024,91,277,299,63,13,0,8,40,20,41,0,0.227,0.281,0.361,0.642,0.6923076923076923,0.08791208791208792,0.13712374581939799
630105,Jake Cronenworth,San Diego Padres,2024,155,577,656,139,29,3,17,83,61,118,5,0.241,0.324,0.39,0.714,0.896774193548387,0.10967741935483871,0.1798780487804878
553869,Elias Díaz,San Diego Padres,2024,84,304,327,82,18,0,5,36,17,64,0,0.27,0.315,0.378,0.693,0.9761904761904762,0.05952380952380952,0.19571865443425077
553869,Elias Díaz,San Diego Padres,2024,96,325,351,86,20,0,6,39,20,69,0,0.265,0.313,0.382,0.695,0.8958333333333334,0.0625,0.19658119658119658
543309,Kyle Higashioka,San Diego Padres,2024,84,246,263,54,10,1,17,45,15,74,2,0.22,0.263,0.476,0.739,0.6428571428571429,0.20238095238095238,0.2813688212927757
673490,Ha-Seong Kim,San Diego Padres,2024,121,403,470,94,16,3,11,47,58,77,22,0.233,0.33,0.37,0.7,0.7768595041322314,0.09090909090909091,0.16382978723404254
592518,Manny Machado,San Diego Padres,2024,152,593,643,163,30,0,29,105,45,124,11,0.275,0.325,0.472,0.797,1.0723684210526316,0.19078947368421054,0.19284603421461896
701538,Jackson Merrill,San Diego Padres,2024,156,554,593,162,31,6,24,90,29,101,16,0.292,0.326,0.5,0.826,1.0384615384615385,0.15384615384615385,0.1703204047217538
444482,David Peralta,San Diego Padres,2024,91,236,260,63,11,0,8,28,22,54,2,0.267,0.335,0.415,0.75,0.6923076923076923,0.08791208791208792,0.2076923076923077
595777,Jurickson Profar,San Diego Padres,2024,158,564,668,158,29,0,24,85,76,101,10,0.28,0.38,0.459,0.839,1.0,0.1518987341772152,0.15119760479041916
456781,Donovan Solano,San Diego Padres,2024,96,283,309,81,13,0,8,35,22,65,2,0.286,0.343,0.417,0.76,0.84375,0.08333333333333333,0.21035598705501618
665487,Fernando Tatis Jr.,San Diego Padres,2024,102,398,438,110,21,1,21,49,32,96,11,0.276,0.34,0.492,0.832,1.0784313725490196,0.20588235294117646,0.2191780821917808
642180,Tyler Wade,San Diego Padres,2024,90,138,156,30,3,0,0,8,11,29,8,0.217,0.285,0.239,0.524,0.3333333333333333,0.0,0.1858974358974359
668227,Randy Arozarena,Seattle Mariners,2024,100,350,409,74,19,0,15,37,45,101,16,0.211,0.318,0.394,0.712,0.74,0.15,0.2469437652811736
668227,Randy Arozarena,Seattle Mariners,2024,54,199,239,46,14,0,5,23,28,68,4,0.231,0.356,0.377,0.733,0.8518518518518519,0.09259259259259259,0.28451882845188287
668227,Randy Arozarena,Seattle Mariners,2024,154,549,648,120,33,0,20,60,73,169,20,0.219,0.332,0.388,0.72,0.7792207792207793,0.12987012987012986,0.26080246913580246
686527,Dominic Canzone,Seattle Mariners,2024,67,168,188,33,7,0,8,17,18,53,1,0.196,0.271,0.381,0.652,0.4925373134328358,0.11940298507462686,0.28191489361702127
641487,J.P. Crawford,Seattle Mariners,2024,105,392,451,79,16,2,9,37,52,102,5,0.202,0.304,0.321,0.625,0.7523809523809524,0.08571428571428572,0.2261640798226164
664034,Ty France,Seattle Mariners,2024,88,300,340,67,14,0,8,31,28,83,0,0.223,0.312,0.35,0.662,0.7613636363636364,0.09090909090909091,0.24411764705882352
664034,Ty France,Seattle Mariners,2024,52,179,195,45,10,0,5,20,10,31,1,0.251,0.292,0.391,0.683,0.8653846153846154,0.09615384615384616,0.15897435897435896
664034,Ty France,Seattle Mariners,2024,140,479,535,112,24,0,13,51,38,114,1,0.234,0.305,0.365,0.67,0.8,0.09285714285714286,0.2130841121495327
641598,Mitch Garver,Seattle Mariners,2024,114,367,430,63,17,0,15,51,53,133,0,0.172,0.286,0.341,0.627,0.5526315789473685,0.13157894736842105,0.30930232558139537
571745,Mitch Haniger,Seattle Mariners,2024,121,380,423,79,12,0,12,44,40,126,0,0.208,0.286,0.334,0.62,0.6528925619834711,0.09917355371900827,0.2978723404255319
664238,Dylan Moore,Seattle Mariners,2024,135,368,441,74,23,4,10,42,53,123,32,0.201,0.32,0.367,0.687,0.5481481481481482,0.07407407407407407,0.2789115646258503
593871,Jorge Polanco,Seattle Mariners,2024,118,417,469,89,11,0,16,45,46,137,4,0.213,0.296,0.355,0.651,0.7542372881355932,0.13559322033898305,0.2921108742004264
663728,Cal Raleigh,Seattle Mariners,2024,153,546,628,120,16,0,34,100,70,176,6,0.22,0.312,0.436,0.748,0.7843137254901961,0.2222222222222222,0.2802547770700637
670042,Luke Raley,Seattle Mariners,2024,137,404,455,98,19,2,22,58,27,135,11,0.243,0.32,0.463,0.783,0.7153284671532847,0.16058394160583941,0.2967032967032967
645302,Victor Robles,Seattle Mariners,2024,77,229,262,75,20,0,4,26,16,44,30,0.328,0.393,0.467,0.86,0.974025974025974,0.05194805194805195,0.16793893129770993
645302,Victor Robles,Seattle Mariners,2024,91,254,295,78,20,0,4,28,21,53,34,0.307,0.381,0.433,0.814,0.8571428571428571,0.04395604395604396,0.17966101694915254
677594,Julio Rodríguez,Seattle Mariners,2024,143,567,613,155,17,0,20,68,38,156,24,0.273,0.325,0.409,0.734,1.083916083916084,0.13986013986013987,0.2544861337683524
668942,Josh Rojas,Seattle Mariners,2024,143,422,476,95,19,2,8,31,46,108,10,0.225,0.304,0.336,0.64,0.6643356643356644,0.055944055944055944,0.226890756302521
457759,Justin Turner,Seattle Mariners,2024,91,301,349,77,17,0,6,31,39,60,0,0.256,0.35,0.372,0.722,0.8461538461538461,0.06593406593406594,0.17191977077363896
457759,Justin Turner,Seattle Mariners,2024,48,159,190,42,7,0,5,24,20,35,0,0.264,0.363,0.403,0.766,0.875,0.10416666666666667,0.18421052631578946
457759,Justin Turner,Seattle Mariners,2024,139,460,539,119,24,0,11,55,59,95,0,0.259,0.354,0.383,0.737,0.8561151079136691,0.07913669064748201,0.17625231910946196
672275,Patrick Bailey,San Francisco Giants,2024,121,401,448,94,16,1,8,46,39,100,4,0.234,0.298,0.339,0.637,0.7768595041322314,0.06611570247933884,0.22321428571428573
592192,Mark Canha,San Francisco Giants,2024,93,320,377,74,17,0,7,38,42,79,4,0.231,0.337,0.35,0.687,0.7956989247311828,0.07526881720430108,0.20954907161803712
592192,Mark Canha,San Francisco Giants,2024,125,393,462,95,20,0,7,42,51,96,7,0.242,0.344,0.346,0.69,0.76,0.056,0.2077922077922078
592200,Curt Casali,San Francisco Giants,2024,41,108,125,21,3,0,1,8,13,22,0,0.194,0.293,0.25,0.543,0.5121951219512195,0.024390243902439025,0.176
656305,Matt Chapman,San Francisco Giants,2024,154,575,647,142,39,2,27,78,64,158,15,0.247,0.328,0.463,0.791,0.922077922077922,0.17532467532467533,0.24420401854714066
624424,Michael Conforto,San Francisco Giants,2024,130,438,488,104,27,3,20,66,42,118,0,0.237,0.309,0.45,0.759,0.8,0.15384615384615385,0.24180327868852458
666464,Jerar Encarnacion,San Francisco Giants,2024,35,113,119,28,5,0,5,19,5,34,1,0.248,0.277,0.425,0.702,0.8,0.14285714285714285,0.2857142857142857
642731,Thairo Estrada,San Francisco Giants,2024,96,364,381,79,15,2,9,47,10,76,2,0.217,0.247,0.343,0.59,0.8229166666666666,0.09375,0.1994750656167979
666149,Tyler Fitzgerald,San Francisco Giants,2024,96,314,341,88,19,2,15,34,22,108,17,0.28,0.334,0.497,0.831,0.9166666666666666,0.15625,0.31671554252199413
527038,Wilmer Flores,San Francisco Giants,2024,71,214,242,44,12,0,4,26,20,33,0,0.206,0.277,0.318,0.595,0.6197183098591549,0.056338028169014086,0.13636363636363635
656537,Derek Hill,San Francisco Giants,2024,32,107,114,25,4,1,4,18,2,39,4,0.234,0.259,0.402,0.661,0.78125,0.125,0.34210526315789475
656537,Derek Hill,San Francisco Giants,2024,53,162,172,39,4,2,7,25,5,56,6,0.241,0.271,0.42,0.691,0.7358490566037735,0.1320754716981132,0.32558139534883723
808982,Jung Hoo Lee,San Francisco Giants,2024,37,145,158,38,4,0,2,8,10,13,2,0.262,0.31,0.331,0.641,1.027027027027027,0.05405405405405406,0.08227848101265822
682641,Luis Matos,San Francisco Giants,2024,45,150,156,32,5,0,5,25,5,24,0,0.213,0.237,0.347,0.584,0.7111111111111111,0.1111111111111111,0.15384615384615385
687529,Grant McCray,San Francisco Giants,2024,37,124,130,25,3,2,5,10,6,56,5,0.202,0.238,0.379,0.617,0.6756756756756757,0.13513513513513514,0.4307692307692308
671218,Heliot Ramos,San Francisco Giants,2024,121,475,518,128,23,3,22,72,37,135,6,0.269,0.322,0.469,0.791,1.0578512396694215,0.18181818181818182,0.2606177606177606
669477,Casey Schmitt,San Francisco Giants,2024,40,107,113,27,4,1,6,16,4,25,0,0.252,0.283,0.477,0.76,0.675,0.15,0.22123893805309736
596103,Austin Slater,San Francisco Giants,2024,84,177,212,37,4,0,2,18,26,60,3,0.209,0.321,0.266,0.587,0.44047619047619047,0.023809523809523808,0.2830188679245283
624585,Jorge Soler,San Francisco Giants,2024,93,341,392,82,23,1,12,40,44,97,1,0.24,0.33,0.419,0.749,0.8817204301075269,0.12903225806451613,0.24744897959183673
624585,Jorge Soler,San Francisco Giants,2024,49,152,182,37,11,0,9,24,24,44,0,0.243,0.356,0.493,0.849,0.7551020408163265,0.1836734693877551,0.24175824175824176
624585,Jorge Soler,San Francisco Giants,2024,142,493,574,119,34,1,21,64,68,141,1,0.241,0.338,0.442,0.78,0.8380281690140845,0.14788732394366197,0.2456445993031359
664774,LaMonte Wade Jr.,San Francisco Giants,2024,117,331,401,86,16,0,8,34,62,90,2,0.26,0.38,0.381,0.761,0.7350427350427351,0.06837606837606838,0.22443890274314215
689172,Brett Wisely,San Francisco Giants,2024,91,252,272,60,13,1,4,31,13,65,2,0.238,0.278,0.345,0.623,0.6593406593406593,0.04395604395604396,0.23897058823529413
573262,Mike Yastrzemski,San Francisco Giants,2024,140,428,474,99,16,9,18,57,38,124,3,0.231,0.302,0.437,0.739,0.7071428571428572,0.12857142857142856,0.2616033755274262
571448,Nolan Arenado,St. Louis Cardinals,2024,152,578,635,157,23,0,16,71,44,92,2,0.272,0.325,0.394,0.719,1.0328947368421053,0.10526315789473684,0.14488188976377953
676475,Alec Burleson,St. Louis Cardinals,2024,152,547,595,147,20,0,21,78,35,76,9,0.269,0.314,0.42,0.734,0.9671052631578947,0.13815789473684212,0.12773109243697478
666185,Dylan Carlson,St. Louis Cardinals,2024,59,121,138,24,5,0,0,11,12,37,0,0.198,0.275,0.24,0.515,0.4067796610169492,0.0,0.26811594202898553
666185,Dylan Carlson,St. Louis Cardinals,2024,37,114,127,25,2,0,3,14,10,38,2,0.219,0.299,0.316,0.615,0.6756756756756757,0.08108108108108109,0.2992125984251969
666185,Dylan Carlson,St. Louis Cardinals,2024,96,235,265,49,7,0,3,25,22,75,2,0.209,0.287,0.277,0.564,0.5104166666666666,0.03125,0.2830188679245283
572761,Matt Carpenter,St. Louis Cardinals,2024,59,137,157,32,7,0,4,15,15,51,0,0.234,0.314,0.372,0.686,0.5423728813559322,0.06779661016949153,0.3248407643312102
575929,Willson Contreras,St. Louis Cardinals,2024,84,301,358,79,17,0,15,36,45,96,4,0.262,0.38,0.468,0.848,0.9404761904761905,0.17857142857142858,0.2681564245810056
680977,Brendan Donovan,St. Louis Cardinals,2024,153,587,652,163,34,3,14,73,47,81,5,0.278,0.342,0.417,0.759,1.065359477124183,0.0915032679738562,0.12423312883435583
502671,Paul Goldschmidt,St. Louis Cardinals,2024,154,599,654,147,33,1,22,65,47,173,11,0.245,0.302,0.414,0.716,0.9545454545454546,0.14285714285714285,0.26452599388379205
669357,Nolan Gorman,St. Louis Cardinals,2024,107,365,402,74,15,0,19,50,34,151,6,0.203,0.271,0.4,0.671,0.6915887850467289,0.17757009345794392,0.3756218905472637
671056,Iván Herrera,St. Louis Cardinals,2024,72,229,259,69,12,1,5,27,25,53,5,0.301,0.372,0.428,0.8,0.9583333333333334,0.06944444444444445,0.20463320463320464
663457,Lars Nootbaar,St. Louis Cardinals,2024,109,348,405,85,18,3,12,45,52,79,7,0.244,0.342,0.417,0.759,0.7798165137614679,0.11009174311926606,0.19506172839506172
686780,Pedro Pagés,St. Louis Cardinals,2024,68,202,218,48,3,2,7,27,13,58,2,0.238,0.281,0.376,0.657,0.7058823529411765,0.10294117647058823,0.26605504587155965
502054,Tommy Pham,St. Louis Cardinals,2024,70,271,297,72,14,1,5,19,25,63,6,0.266,0.33,0.38,0.71,1.0285714285714285,0.07142857142857142,0.21212121212121213
502054,Tommy Pham,St. Louis Cardinals,2024,116,440,478,109,20,3,9,39,35,106,7,0.248,0.305,0.368,0.673,0.9396551724137931,0.07758620689655173,0.2217573221757322
687363,Victor Scott II,St. Louis Cardinals,2024,53,145,155,26,9,0,2,10,6,42,5,0.179,0.219,0.283,0.502,0.49056603773584906,0.03773584905660377,0.2709677419354839
672279,Michael Siani,St. Louis Cardinals,2024,124,298,334,68,7,2,2,20,21,92,20,0.228,0.285,0.285,0.57,0.5483870967741935,0.016129032258064516,0.2754491017964072
691023,Jordan Walker,St. Louis Cardinals,2024,51,164,178,33,10,1,5,20,10,50,1,0.201,0.253,0.366,0.619,0.6470588235294118,0.09803921568627451,0.2808988764044944
691026,Masyn Winn,St. Louis Cardinals,2024,150,587,637,157,32,5,15,57,41,109,11,0.267,0.314,0.416,0.73,1.0466666666666666,0.1,0.17111459968602827
666018,Jonathan Aranda,Tampa Bay Rays,2024,44,128,143,30,7,0,6,14,12,32,0,0.234,0.308,0.43,0.738,0.6818181818181818,0.13636363636363635,0.22377622377622378
676609,José Caballero,Tampa Bay Rays,2024,139,441,483,100,24,1,9,44,27,133,44,0.227,0.283,0.347,0.63,0.7194244604316546,0.06474820143884892,0.2753623188405797
691406,Junior Caminero,Tampa Bay Rays,2024,43,165,177,41,9,1,6,18,11,38,2,0.248,0.299,0.424,0.723,0.9534883720930233,0.13953488372093023,0.21468926553672316
676356,Jonny DeLuca,Tampa Bay Rays,2024,107,332,362,72,12,4,6,31,24,77,16,0.217,0.278,0.331,0.609,0.6728971962616822,0.056074766355140186,0.212707182320442
650490,Yandy Díaz,Tampa Bay Rays,2024,145,563,621,158,31,1,14,65,50,95,0,0.281,0.341,0.414,0.755,1.089655172413793,0.09655172413793103,0.1529790660225443
656577,Alex Jackson,Tampa Bay Rays,2024,58,139,155,17,7,0,3,12,12,53,1,0.122,0.201,0.237,0.438,0.29310344827586204,0.05172413793103448,0.3419354838709677
664040,Brandon Lowe,Tampa Bay Rays,2024,107,385,425,94,19,3,21,58,33,112,5,0.244,0.311,0.473,0.784,0.8785046728971962,0.19626168224299065,0.2635294117647059
666139,Josh Lowe,Tampa Bay Rays,2024,106,353,387,85,19,2,10,34,32,123,25,0.241,0.302,0.391,0.693,0.8018867924528302,0.09433962264150944,0.3178294573643411
678554,Curtis Mead,Tampa Bay Rays,2024,38,122,132,29,3,0,1,7,6,30,2,0.238,0.282,0.287,0.569,0.7631578947368421,0.02631578947368421,0.22727272727272727
666624,Christopher Morel,Tampa Bay Rays,2024,103,362,421,72,7,1,18,51,47,103,7,0.199,0.302,0.373,0.675,0.6990291262135923,0.17475728155339806,0.24465558194774348
666624,Christopher Morel,Tampa Bay Rays,2024,49,173,190,33,4,2,3,9,14,56,1,0.191,0.258,0.289,0.547,0.673469387755102,0.061224489795918366,0.29473684210526313
666624,Christopher Morel,Tampa Bay Rays,2024,152,535,611,105,11,3,21,60,61,159,8,0.196,0.288,0.346,0.634,0.6907894736842105,0.13815789473684212,0.2602291325695581
680700,Richie Palacios,Tampa Bay Rays,2024,92,264,316,59,8,1,5,21,45,67,19,0.223,0.346,0.318,0.664,0.6413043478260869,0.05434782608695652,0.2120253164556962
670623,Isaac Paredes,Tampa Bay Rays,2024,101,363,429,89,19,1,16,55,52,68,0,0.245,0.357,0.435,0.792,0.8811881188118812,0.15841584158415842,0.1585081585081585
670623,Isaac Paredes,Tampa Bay Rays,2024,52,179,212,40,6,0,3,25,24,37,1,0.223,0.325,0.307,0.632,0.7692307692307693,0.057692307692307696,0.17452830188679244
670623,Isaac Paredes,Tampa Bay Rays,2024,153,542,641,129,25,1,19,80,76,105,1,0.238,0.346,0.393,0.739,0.8431372549019608,0.12418300653594772,0.16380655226209048
623912,Harold Ramírez,Tampa Bay Rays,2024,48,164,169,44,3,0,1,13,3,33,5,0.268,0.284,0.305,0.589,0.9166666666666666,0.020833333333333332,0.1952662721893491
623912,Harold Ramírez,Tampa Bay Rays,2024,73,238,246,62,7,1,2,29,5,50,6,0.261,0.28,0.324,0.604,0.8493150684931506,0.0273972602739726,0.2032520325203252
666163,Ben Rortvedt,Tampa Bay Rays,2024,112,290,328,66,13,0,3,31,34,88,1,0.228,0.317,0.303,0.62,0.5892857142857143,0.026785714285714284,0.2682926829268293
642708,Amed Rosario,Tampa Bay Rays,2024,76,264,275,81,17,3,2,26,7,48,9,0.307,0.331,0.417,0.748,1.0657894736842106,0.02631578947368421,0.17454545454545456
642708,Amed Rosario,Tampa Bay Rays,2024,103,332,346,93,18,3,3,32,9,73,13,0.28,0.306,0.38,0.686,0.9029126213592233,0.02912621359223301,0.21098265895953758
642350,Jose Siri,Tampa Bay Rays,2024,130,402,448,75,16,1,18,47,31,170,14,0.187,0.255,0.366,0.621,0.5769230769230769,0.13846153846153847,0.3794642857142857
670764,Taylor Walls,Tampa Bay Rays,2024,84,218,252,40,5,3,1,14,31,67,16,0.183,0.282,0.248,0.53,0.47619047619047616,0.011904761904761904,0.26587301587301587
694497,Evan Carter,Texas Rangers,2024,45,144,162,27,6,2,5,15,15,43,2,0.188,0.272,0.361,0.633,0.6,0.1111111111111111,0.2654320987654321
677649,Ezequiel Duran,Texas Rangers,2024,92,268,285,66,11,0,3,20,14,63,1,0.246,0.288,0.321,0.609,0.717391304347826,0.03260869565217391,0.22105263157894736
666969,Adolis García,Texas Rangers,2024,154,580,637,130,27,0,25,85,45,177,11,0.224,0.284,0.4,0.684,0.8441558441558441,0.16233766233766234,0.2778649921507064
543257,Robbie Grossman,Texas Rangers,2024,46,105,122,25,4,0,3,10,16,25,1,0.238,0.336,0.362,0.698,0.5434782608695652,0.06521739130434782,0.20491803278688525
543257,Robbie Grossman,Texas Rangers,2024,87,208,245,44,8,0,3,16,34,58,3,0.212,0.322,0.293,0.615,0.5057471264367817,0.034482758620689655,0.23673469387755103
641680,Jonah Heim,Texas Rangers,2024,131,459,491,101,12,1,13,59,26,90,1,0.22,0.267,0.336,0.603,0.7709923664122137,0.09923664122137404,0.18329938900203666
608671,Travis Jankowski,Texas Rangers,2024,104,190,207,38,5,0,1,12,12,44,11,0.2,0.266,0.242,0.508,0.36538461538461536,0.009615384615384616,0.21256038647342995
673962,Josh Jung,Texas Rangers,2024,46,178,188,47,5,1,7,16,8,48,4,0.264,0.298,0.421,0.719,1.0217391304347827,0.15217391304347827,0.2553191489361702
608348,Carson Kelly,Texas Rangers,2024,60,179,203,43,4,1,7,29,17,40,0,0.24,0.325,0.391,0.716,0.7166666666666667,0.11666666666666667,0.19704433497536947
608348,Carson Kelly,Texas Rangers,2024,31,102,110,24,5,0,2,8,8,15,0,0.235,0.291,0.343,0.634,0.7741935483870968,0.06451612903225806,0.13636363636363635
608348,Carson Kelly,Texas Rangers,2024,91,281,313,67,9,1,9,37,25,55,0,0.238,0.313,0.374,0.687,0.7362637362637363,0.0989010989010989,0.1757188498402556
694671,Wyatt Langford,Texas Rangers,2024,134,499,557,126,25,4,16,74,51,115,19,0.253,0.325,0.415,0.74,0.9402985074626866,0.11940298507462686,0.20646319569120286
663993,Nathaniel Lowe,Texas Rangers,2024,140,486,565,129,16,1,16,69,71,125,2,0.265,0.361,0.401,0.762,0.9214285714285714,0.11428571428571428,0.22123893805309736
