player_id,name,team_name,year,games,games_started,innings,wins,losses,ERA,WHIP,strikeouts,walks,hits_allowed,home_runs_allowed,K_per_9,BB_per_9,K_per_game,avg_innings_per_start
593958,Eduardo Rodriguez,Detroit Tigers,2023,26,26,152.2,13,9,3.3,1.15,143,48,128,15,8.43,2.83,5.5,5.8538461538461535
669373,Tarik Skubal,Detroit Tigers,2023,15,15,80.1,7,3,2.8,0.9,102,14,58,4,11.43,1.57,6.8,5.34
605513,Spencer Turnbull,Detroit Tigers,2023,7,7,31.0,1,4,7.26,1.68,24,15,37,5,6.97,4.35,3.4285714285714284,4.428571428571429
666214,Joey Wentz,Detroit Tigers,2023,25,19,105.2,3,13,6.9,1.68,98,47,131,25,8.35,4.0,5.157894736842105,5.536842105263158
656232,Brandon Bielak,Houston Astros,2023,15,13,80.0,5,6,3.83,1.53,62,36,86,12,6.98,4.05,4.769230769230769,6.153846153846154
669854,Ronel Blanco,Houston Astros,2023,17,7,52.0,2,1,4.5,1.48,52,28,49,12,9.0,4.85,7.428571428571429,7.428571428571429
686613,Hunter Brown,Houston Astros,2023,31,29,155.2,11,13,5.09,1.36,178,55,157,26,10.29,3.18,6.137931034482759,5.3517241379310345
641585,J.P. France,Houston Astros,2023,24,23,136.1,11,6,3.83,1.36,101,47,138,19,6.67,3.1,4.391304347826087,5.9173913043478255
677651,Luis Garcia,Houston Astros,2023,6,6,27.0,2,2,4.0,1.3,31,10,25,3,10.33,3.33,5.166666666666667,4.5
664299,Cristian Javier,Houston Astros,2023,31,31,162.0,10,5,4.56,1.27,159,62,143,25,8.83,3.44,5.129032258064516,5.225806451612903
664353,José Urquidy,Houston Astros,2023,16,10,63.0,3,3,5.29,1.43,45,25,65,11,6.43,3.57,4.5,6.3
434378,Justin Verlander,Houston Astros,2023,16,16,94.1,6,5,3.15,1.14,81,31,77,9,7.73,2.96,5.0625,5.88125
425844,Zack Greinke,Kansas City Royals,2023,30,27,142.1,2,15,5.06,1.27,97,23,158,25,6.13,1.45,3.5925925925925926,5.262962962962963
641745,Brad Keller,Kansas City Royals,2023,11,9,45.1,3,4,4.57,1.92,31,45,42,3,6.15,8.93,3.4444444444444446,5.011111111111111
543475,Jordan Lyles,Kansas City Royals,2023,31,31,177.2,6,17,6.28,1.24,120,45,176,39,6.08,2.28,3.870967741935484,5.716129032258064
663738,Daniel Lynch IV,Kansas City Royals,2023,9,9,52.1,3,4,4.64,1.26,34,16,50,9,5.85,2.75,3.7777777777777777,5.788888888888889
679525,Alec Marsh,Kansas City Royals,2023,17,8,74.1,3,9,5.69,1.56,85,39,77,16,10.29,4.72,10.625,9.2625
663903,Brady Singer,Kansas City Royals,2023,29,29,159.2,8,11,5.52,1.45,133,49,182,20,7.5,2.76,4.586206896551724,5.4896551724137925
642232,Ryan Yarbrough,Kansas City Royals,2023,14,7,51.0,4,5,4.24,1.2,29,9,52,5,5.12,1.59,4.142857142857143,7.285714285714286
657571,Caleb Ferguson,Los Angeles Dodgers,2023,68,7,60.1,7,4,3.43,1.44,70,23,64,4,10.44,3.43,10.0,8.585714285714285
664062,Tony Gonsolin,Los Angeles Dodgers,2023,20,20,103.0,8,5,4.98,1.22,82,40,86,19,7.17,3.5,4.1,5.15
675627,Michael Grove,Los Angeles Dodgers,2023,18,12,69.0,2,3,6.13,1.48,73,19,83,12,9.52,2.48,6.083333333333333,5.75
477132,Clayton Kershaw,Los Angeles Dodgers,2023,24,24,131.2,13,5,2.46,1.06,137,40,100,19,9.36,2.73,5.708333333333333,5.466666666666666
669160,Dustin May,Los Angeles Dodgers,2023,9,9,48.0,4,1,2.63,0.94,34,16,29,1,6.38,3.0,3.7777777777777777,5.333333333333333
676272,Bobby Miller,Los Angeles Dodgers,2023,22,22,124.1,11,4,3.76,1.1,119,32,105,12,8.61,2.32,5.409090909090909,5.640909090909091
686218,Emmet Sheehan,Los Angeles Dodgers,2023,13,11,60.1,4,1,4.92,1.19,64,26,46,11,9.55,3.88,5.818181818181818,5.463636363636364
628711,Julio Urías,Los Angeles Dodgers,2023,21,21,117.1,11,8,4.6,1.16,117,24,112,24,8.97,1.84,5.571428571428571,5.576190476190476
672851,Joan Adon,Washington Nationals,2023,12,10,51.2,2,4,6.45,1.63,48,24,60,8,8.36,4.18,4.8,5.12
571578,Patrick Corbin,Washington Nationals,2023,32,32,180.0,10,15,5.2,1.48,124,57,210,33,6.2,2.85,3.875,5.625
669022,MacKenzie Gore,Washington Nationals,2023,27,27,136.1,7,10,4.42,1.4,151,57,134,27,9.97,3.76,5.592592592592593,5.04074074074074
680686,Josiah Gray,Washington Nationals,2023,30,30,159.0,8,13,3.91,1.46,143,80,152,22,8.09,4.53,4.766666666666667,5.3
663623,Jake Irvin,Washington Nationals,2023,24,24,121.0,3,7,4.61,1.42,99,54,118,20,7.36,4.02,4.125,5.041666666666667
641771,Chad Kuhl,Washington Nationals,2023,16,5,38.1,0,4,8.45,1.96,31,28,47,8,7.28,6.57,6.2,7.62
592866,Trevor Williams,Washington Nationals,2023,30,30,144.1,6,10,5.55,1.6,111,53,178,34,6.92,3.3,3.7,4.803333333333333
471911,Carlos Carrasco,New York Mets,2023,20,20,90.0,3,8,6.8,1.7,66,38,115,18,6.6,3.8,3.3,4.5
664192,Joey Lucchesi,New York Mets,2023,9,9,46.2,4,0,2.89,1.31,32,17,44,4,6.17,3.28,3.5555555555555554,5.133333333333334
656731,Tylor Megill,New York Mets,2023,25,25,126.1,9,8,4.7,1.58,105,58,141,18,7.48,4.13,4.2,5.044
656849,David Peterson,New York Mets,2023,27,21,111.0,3,8,5.03,1.57,128,50,124,16,10.38,4.05,6.095238095238095,5.285714285714286
500779,Jose Quintana,New York Mets,2023,13,13,75.2,3,6,3.57,1.31,60,24,75,5,7.14,2.85,4.615384615384615,5.7846153846153845
673540,Kodai Senga,New York Mets,2023,29,29,166.1,12,7,2.98,1.22,202,77,126,17,10.93,4.17,6.9655172413793105,5.727586206896552
