player_id,name,team_name,year,games,games_started,innings,wins,losses,ERA,WHIP,strikeouts,walks,hits_allowed,home_runs_allowed,K_per_9,BB_per_9,K_per_game,avg_innings_per_start
669923,George Kirby,Seattle Mariners,2024,33,33,191.0,14,11,3.53,1.07,179,23,181,22,8.43,1.08,5.424242424242424,5.787878787878788
682243,Bryce Miller,Seattle Mariners,2024,31,31,180.1,12,8,2.94,0.98,171,45,131,21,8.53,2.25,5.516129032258065,5.809677419354839
693433,Bryan Woo,Seattle Mariners,2024,22,22,121.1,9,3,2.89,0.9,101,13,96,14,7.49,0.96,4.590909090909091,5.504545454545454
806185,Hayden Birdsong,San Francisco Giants,2024,16,16,72.0,5,6,4.75,1.39,88,43,57,11,11.0,5.38,5.5,4.5
696131,Mason Black,San Francisco Giants,2024,9,8,36.1,1,5,6.44,1.68,31,15,46,7,7.68,3.72,3.875,4.5125
690986,Kyle Harrison,San Francisco Giants,2024,24,24,124.1,7,7,4.56,1.34,118,42,125,18,8.54,3.04,4.916666666666667,5.170833333333333
663855,Jordan Hicks,San Francisco Giants,2024,29,20,109.2,4,7,4.1,1.45,96,47,112,12,7.88,3.86,4.8,5.46
669062,Erik Miller,San Francisco Giants,2024,73,10,67.1,4,5,3.88,1.31,87,38,50,7,11.63,5.08,8.7,6.709999999999999
592662,Robbie Ray,San Francisco Giants,2024,7,7,30.2,3,2,4.7,1.14,43,15,20,6,12.62,4.4,6.142857142857143,4.314285714285714
605483,Blake Snell,San Francisco Giants,2024,20,20,104.0,5,3,3.12,1.05,145,44,65,6,12.55,3.81,7.25,5.2
657277,Logan Webb,San Francisco Giants,2024,33,33,204.2,13,10,3.47,1.23,172,50,202,11,7.56,2.2,5.212121212121212,6.1878787878787875
676775,Keaton Winn,San Francisco Giants,2024,12,12,55.1,3,8,7.16,1.37,48,20,56,9,7.81,3.25,4.0,4.591666666666667
542888,Shawn Armstrong,St. Louis Cardinals,2024,38,7,46.2,2,2,5.4,1.61,50,19,56,5,9.64,3.66,7.142857142857143,6.6000000000000005
607200,Erick Fedde,St. Louis Cardinals,2024,21,21,121.2,7,4,3.11,1.14,108,34,105,14,7.99,2.52,5.142857142857143,5.771428571428571
502043,Kyle Gibson,St. Louis Cardinals,2024,30,30,169.2,8,8,4.24,1.35,151,68,161,23,8.01,3.61,5.033333333333333,5.64
543243,Sonny Gray,St. Louis Cardinals,2024,28,28,166.1,13,9,3.84,1.09,203,39,142,21,10.98,2.11,7.25,5.932142857142857
669461,Matthew Liberatore,St. Louis Cardinals,2024,60,6,86.0,3,4,4.4,1.27,76,28,81,11,7.95,2.93,12.666666666666666,14.333333333333334
458681,Lance Lynn,St. Louis Cardinals,2024,23,23,117.1,7,4,3.84,1.34,109,44,113,16,8.36,3.38,4.739130434782608,5.091304347826087
571927,Steven Matz,St. Louis Cardinals,2024,12,7,44.1,1,2,5.08,1.44,33,15,49,7,6.7,3.05,4.714285714285714,6.3
571945,Miles Mikolas,St. Louis Cardinals,2024,32,32,171.2,10,11,5.35,1.28,122,25,194,26,6.4,1.31,3.8125,5.35
669467,Andre Pallante,St. Louis Cardinals,2024,29,20,121.1,8,8,3.78,1.3,94,48,110,8,6.97,3.56,4.7,6.055
641302,Tyler Alexander,Tampa Bay Rays,2024,23,9,107.2,6,5,5.1,1.24,90,24,110,23,7.52,2.01,10.0,11.911111111111111
669358,Shane Baz,Tampa Bay Rays,2024,14,14,79.1,4,3,3.06,1.06,69,27,57,9,7.83,3.06,4.928571428571429,5.6499999999999995
671737,Taj Bradley,Tampa Bay Rays,2024,25,25,138.0,8,11,4.11,1.22,154,47,122,22,10.04,3.07,6.16,5.52
650644,Aaron Civale,Tampa Bay Rays,2024,17,17,87.0,2,6,5.07,1.38,84,27,93,16,8.69,2.79,4.9411764705882355,5.117647058823529
621107,Zach Eflin,Tampa Bay Rays,2024,19,19,110.0,5,7,4.09,1.16,87,13,115,14,7.12,1.06,4.578947368421052,5.7894736842105265
641793,Zack Littell,Tampa Bay Rays,2024,29,29,156.1,8,10,3.63,1.25,141,31,164,22,8.12,1.78,4.862068965517241,5.382758620689655
686752,Ryan Pepiot,Tampa Bay Rays,2024,26,26,130.0,8,8,3.6,1.15,142,48,102,17,9.83,3.32,5.461538461538462,5.0
605488,Jeffrey Springs,Tampa Bay Rays,2024,7,7,33.0,2,2,3.27,1.36,37,11,34,5,10.09,3.0,5.285714285714286,4.714285714285714
674003,Cody Bradford,Texas Rangers,2024,14,13,76.1,6,3,3.54,1.01,70,13,64,10,8.25,1.53,5.384615384615385,5.8538461538461535
641540,Dane Dunning,Texas Rangers,2024,26,15,95.0,5,7,5.31,1.44,91,40,97,18,8.62,3.79,6.066666666666666,6.333333333333333
543135,Nathan Eovaldi,Texas Rangers,2024,29,29,170.2,12,8,3.8,1.11,166,42,147,23,8.75,2.21,5.724137931034483,5.868965517241379
592351,Jon Gray,Texas Rangers,2024,23,19,102.2,5,6,4.47,1.31,86,28,107,11,7.54,2.45,4.526315789473684,5.378947368421053
571760,Andrew Heaney,Texas Rangers,2024,32,31,160.0,5,14,4.28,1.25,159,41,159,23,8.94,2.31,5.129032258064516,5.161290322580645
683004,Jack Leiter,Texas Rangers,2024,9,6,35.2,0,3,8.83,1.71,31,17,44,7,7.82,4.29,5.166666666666667,5.866666666666667
547179,Michael Lorenzen,Texas Rangers,2024,19,18,101.2,5,6,3.81,1.28,75,48,82,15,6.64,4.25,4.166666666666667,5.622222222222223
453286,Max Scherzer,Texas Rangers,2024,9,9,43.1,2,4,3.95,1.15,40,10,40,7,8.31,2.08,4.444444444444445,4.788888888888889
570632,José Ureña,Texas Rangers,2024,33,9,109.0,5,8,3.8,1.32,70,39,105,13,5.78,3.22,7.777777777777778,12.11111111111111
605135,Chris Bassitt,Toronto Blue Jays,2024,31,31,171.0,10,14,4.16,1.46,168,70,180,18,8.84,3.68,5.419354838709677,5.516129032258065
621244,José Berríos,Toronto Blue Jays,2024,32,32,192.1,16,11,3.6,1.15,153,54,168,31,7.16,2.53,4.78125,6.003125
670102,Bowden Francis,Toronto Blue Jays,2024,27,13,103.2,8,5,3.3,0.93,92,22,74,17,7.99,1.91,7.076923076923077,7.938461538461539
592332,Kevin Gausman,Toronto Blue Jays,2024,31,31,181.0,14,11,3.83,1.22,162,56,165,20,8.06,2.78,5.225806451612903,5.838709677419355
579328,Yusei Kikuchi,Toronto Blue Jays,2024,22,22,115.2,4,9,4.75,1.34,130,30,125,17,10.12,2.33,5.909090909090909,5.236363636363636
666201,Alek Manoah,Toronto Blue Jays,2024,5,5,24.1,1,2,3.7,1.03,26,8,17,5,9.62,2.96,5.2,4.82
684320,Yariel Rodríguez,Toronto Blue Jays,2024,21,21,86.2,1,8,4.47,1.32,85,40,74,11,8.83,4.15,4.0476190476190474,4.104761904761905
701581,David Festa,Minnesota Twins,2024,14,13,64.1,2,6,4.9,1.32,77,23,62,9,10.77,3.22,5.923076923076923,4.93076923076923
608344,Cole Irvin,Minnesota Twins,2024,25,16,107.1,6,5,4.86,1.41,76,25,126,17,6.37,2.1,4.75,6.69375
641154,Pablo López,Minnesota Twins,2024,32,32,185.1,15,10,4.08,1.19,198,41,180,26,9.62,1.99,6.1875,5.784375
805673,Zebby Matthews,Minnesota Twins,2024,9,9,37.2,1,4,6.69,1.65,43,11,51,11,10.27,2.63,4.777777777777778,4.133333333333334
641927,Bailey Ober,Minnesota Twins,2024,31,31,178.2,12,9,3.98,1.0,191,43,136,27,9.62,2.17,6.161290322580645,5.748387096774193
663978,Chris Paddack,Minnesota Twins,2024,17,17,88.1,5,3,4.99,1.39,79,21,102,14,8.05,2.14,4.647058823529412,5.18235294117647
657746,Joe Ryan,Minnesota Twins,2024,23,23,135.0,7,7,3.6,0.99,147,23,110,19,9.8,1.53,6.391304347826087,5.869565217391305
686973,Louis Varland,Minnesota Twins,2024,16,7,49.2,0,6,7.61,1.69,49,16,68,12,8.88,2.9,7.0,7.028571428571429
680573,Simeon Woods Richardson,Minnesota Twins,2024,28,28,133.2,5,5,4.17,1.29,117,48,125,16,7.88,3.23,4.178571428571429,4.757142857142857
605400,Aaron Nola,Philadelphia Phillies,2024,33,33,199.1,14,8,3.57,1.2,197,50,189,30,8.89,2.26,5.96969696969697,6.033333333333333
663969,Tyler Phillips,Philadelphia Phillies,2024,8,7,36.2,4,1,6.87,1.42,28,7,45,9,6.87,1.72,4.0,5.171428571428572
650911,Cristopher Sánchez,Philadelphia Phillies,2024,31,31,181.2,11,9,3.32,1.24,153,44,182,11,7.58,2.18,4.935483870967742,5.84516129032258
624133,Ranger Suárez,Philadelphia Phillies,2024,27,27,150.2,12,8,3.46,1.2,145,41,140,14,8.66,2.45,5.37037037037037,5.562962962962962
605513,Spencer Turnbull,Philadelphia Phillies,2024,17,7,54.1,3,0,2.65,1.05,58,20,37,6,9.61,3.31,8.285714285714286,7.728571428571429
592836,Taijuan Walker,Philadelphia Phillies,2024,19,15,83.2,3,7,7.1,1.72,58,37,107,24,6.24,3.98,3.8666666666666667,5.546666666666667
554430,Zack Wheeler,Philadelphia Phillies,2024,32,32,200.0,16,7,2.57,0.96,224,52,139,20,10.08,2.34,7.0,6.25
693821,Bryce Elder,Atlanta Braves,2024,10,10,49.2,2,5,6.52,1.63,46,17,64,8,8.34,3.08,4.6,4.92
608331,Max Fried,Atlanta Braves,2024,29,29,174.1,11,10,3.25,1.16,166,57,146,13,8.57,2.94,5.724137931034483,6.003448275862069
656550,Grant Holmes,Atlanta Braves,2024,26,7,68.1,2,1,3.56,1.19,70,15,66,7,9.22,1.98,10.0,9.728571428571428
625643,Reynaldo López,Atlanta Braves,2024,26,25,135.2,8,5,1.99,1.11,148,42,108,10,9.82,2.79,5.92,5.4079999999999995
450203,Charlie Morton,Atlanta Braves,2024,30,30,165.1,8,10,4.19,1.32,167,65,154,23,9.09,3.54,5.566666666666666,5.503333333333333
519242,Chris Sale,Atlanta Braves,2024,29,29,177.2,18,3,2.38,1.01,225,39,141,9,11.4,1.98,7.758620689655173,6.110344827586206
680885,Spencer Schwellenbach,Atlanta Braves,2024,21,21,123.2,8,7,3.35,1.04,127,23,106,14,9.24,1.67,6.0476190476190474,5.866666666666667
686563,Jonathan Cannon,Chicago White Sox,2024,23,21,124.1,5,10,4.49,1.33,91,40,125,18,6.59,2.9,4.333333333333333,5.909523809523809
676979,Garrett Crochet,Chicago White Sox,2024,32,32,146.0,6,12,3.58,1.07,209,33,123,18,12.88,2.03,6.53125,4.5625
623167,Chris Flexen,Chicago White Sox,2024,33,30,160.0,3,15,4.95,1.52,123,63,180,24,6.92,3.54,4.1,5.333333333333333
663436,Davis Martin,Chicago White Sox,2024,11,10,50.0,0,5,4.32,1.46,47,23,50,5,8.46,4.14,4.7,5.0
680897,Nick Nastrini,Chicago White Sox,2024,9,8,35.2,0,7,7.07,1.91,26,36,32,7,6.56,9.08,3.25,4.4
647336,Michael Soroka,Chicago White Sox,2024,25,9,79.2,0,10,4.74,1.38,84,44,66,13,9.49,4.97,9.333333333333334,8.8
689672,Drew Thorpe,Chicago White Sox,2024,9,9,44.1,3,3,5.48,1.26,25,21,35,8,5.08,4.26,2.7777777777777777,4.9
678368,Valente Bellozo,Miami Marlins,2024,13,13,68.2,3,4,3.67,1.31,44,21,69,15,5.77,2.75,3.3846153846153846,5.246153846153846
665795,Edward Cabrera,Miami Marlins,2024,20,20,96.1,4,8,4.95,1.37,107,50,82,15,10.0,4.67,5.35,4.805
630023,Yonny Chirinos,Miami Marlins,2024,6,6,30.0,0,2,6.3,1.87,25,13,43,7,7.5,3.9,4.166666666666667,5.0
675540,Xzavion Curry,Miami Marlins,2024,16,5,42.2,2,2,4.64,1.05,28,7,38,8,5.91,1.48,5.6,8.440000000000001
666129,Braxton Garrett,Miami Marlins,2024,7,7,37.0,2,2,5.35,1.19,34,4,40,5,8.27,0.97,4.857142857142857,5.285714285714286
666200,Jesús Luzardo,Miami Marlins,2024,12,12,66.2,3,6,5.0,1.25,58,22,61,9,7.83,2.97,4.833333333333333,5.516666666666667
670766,Darren McCaughan,Miami Marlins,2024,10,5,36.0,0,0,5.75,1.47,27,9,44,7,6.75,2.25,5.4,7.2
676974,Max Meyer,Miami Marlins,2024,11,11,57.0,3,5,5.68,1.42,46,19,62,14,7.26,3.0,4.181818181818182,5.181818181818182
682610,Roddery Muñoz,Miami Marlins,2024,18,17,82.2,2,7,6.53,1.58,70,42,89,26,7.62,4.57,4.117647058823529,4.835294117647059
670124,Adam Oller,Miami Marlins,2024,8,8,42.1,2,4,5.31,1.54,36,22,43,7,7.65,4.68,4.5,5.2625
669432,Trevor Rogers,Miami Marlins,2024,21,21,105.1,2,9,4.53,1.53,85,46,115,12,7.26,3.93,4.0476190476190474,5.004761904761905
664350,Sixto Sánchez,Miami Marlins,2024,14,7,35.2,0,3,6.06,1.6,17,14,43,3,4.29,3.53,2.4285714285714284,5.028571428571429
667725,Kyle Tyler,Miami Marlins,2024,8,7,31.2,0,2,5.4,1.74,25,18,37,4,7.11,5.12,3.5714285714285716,4.457142857142857
677960,Ryan Weathers,Miami Marlins,2024,16,16,86.2,5,6,3.63,1.18,80,24,78,11,8.31,2.49,5.0,5.3875
543037,Gerrit Cole,New York Yankees,2024,17,17,95.0,8,5,3.41,1.13,99,29,78,11,9.38,2.75,5.823529411764706,5.588235294117647
641482,Nestor Cortes,New York Yankees,2024,31,30,174.1,9,10,3.77,1.15,162,39,162,24,8.36,2.01,5.4,5.803333333333333
661563,Luis Gil,New York Yankees,2024,29,29,151.2,15,7,3.5,1.19,171,77,104,18,10.15,4.57,5.896551724137931,5.213793103448276
607074,Carlos Rodón,New York Yankees,2024,32,32,175.0,16,9,3.96,1.22,195,57,157,31,10.03,2.93,6.09375,5.46875
657376,Clarke Schmidt,New York Yankees,2024,16,16,85.1,5,5,2.85,1.18,93,30,71,8,9.81,3.16,5.8125,5.31875
573186,Marcus Stroman,New York Yankees,2024,30,29,154.2,10,9,4.31,1.47,113,60,167,19,6.58,3.49,3.896551724137931,5.317241379310344
701542,Will Warren,New York Yankees,2024,6,5,22.2,0,3,10.32,1.9,29,10,33,5,11.51,3.97,5.8,4.4399999999999995
687134,Bradley Blalock,Milwaukee Brewers,2024,6,6,29.2,1,3,6.07,1.82,20,19,35,4,6.07,5.76,3.3333333333333335,4.866666666666666
688107,Robert Gasser,Milwaukee Brewers,2024,5,5,28.0,2,0,2.57,1.04,16,1,28,2,5.14,0.32,3.2,5.6
669084,DL Hall,Milwaukee Brewers,2024,13,7,43.0,1,2,5.02,1.6,44,21,48,6,9.21,4.4,6.285714285714286,6.142857142857143
596001,Jakob Junis,Milwaukee Brewers,2024,14,5,41.0,0,0,2.85,0.78,32,3,29,4,7.02,0.66,6.4,8.2
657649,Jared Koenig,Milwaukee Brewers,2024,55,6,62.0,9,4,2.47,1.24,63,23,54,4,9.15,3.34,10.5,10.333333333333334
593423,Frankie Montas,Milwaukee Brewers,2024,19,19,93.1,4,8,5.01,1.44,78,41,93,14,7.52,3.95,4.105263157894737,4.8999999999999995
668964,Tobias Myers,Milwaukee Brewers,2024,27,25,138.0,9,6,3.0,1.17,127,36,126,18,8.28,2.35,5.08,5.52
642547,Freddy Peralta,Milwaukee Brewers,2024,32,32,173.2,11,9,3.68,1.21,200,68,143,26,10.36,3.52,6.25,5.4125
607067,Colin Rea,Milwaukee Brewers,2024,32,27,167.2,12,6,4.29,1.26,135,43,169,29,7.25,2.31,5.0,6.192592592592592
605452,Joe Ross,Milwaukee Brewers,2024,25,10,74.0,3,6,3.77,1.36,66,29,72,7,8.03,3.53,6.6,7.4
669060,Bryse Wilson,Milwaukee Brewers,2024,34,9,104.2,5,4,4.04,1.27,82,31,102,20,7.05,2.67,9.11111111111111,11.577777777777778
542881,Tyler Anderson,Los Angeles Angels,2024,31,31,179.1,10,15,3.81,1.29,142,73,158,24,7.13,3.66,4.580645161290323,5.77741935483871
656288,Griffin Canning,Los Angeles Angels,2024,32,31,171.2,6,13,5.19,1.4,130,66,174,31,6.82,3.46,4.193548387096774,5.52258064516129
669721,Davis Daniel,Los Angeles Angels,2024,6,6,30.1,1,4,6.23,1.48,28,6,39,5,8.31,1.78,4.666666666666667,5.016666666666667
672282,Reid Detmers,Los Angeles Angels,2024,17,17,87.1,4,9,6.7,1.56,109,38,98,18,11.23,3.92,6.411764705882353,5.123529411764705
608334,Carson Fulmer,Los Angeles Angels,2024,37,8,86.2,0,5,4.15,1.4,81,40,81,11,8.41,4.15,10.125,10.775
686799,Jack Kochanowicz,Los Angeles Angels,2024,11,11,65.1,2,6,3.99,1.19,25,10,68,7,3.44,1.38,2.272727272727273,5.918181818181818
663776,Patrick Sandoval,Los Angeles Angels,2024,16,16,79.2,2,8,5.08,1.51,81,35,85,8,9.15,3.95,5.0625,4.95
667755,José Soriano,Los Angeles Angels,2024,22,20,113.0,6,7,3.42,1.2,97,45,91,8,7.73,3.58,4.85,5.65
677944,Slade Cecconi,Arizona Diamondbacks,2024,20,13,77.0,2,7,6.66,1.42,64,17,92,16,7.48,1.99,4.923076923076923,5.923076923076923
668678,Zac Gallen,Arizona Diamondbacks,2024,28,28,148.0,14,6,3.65,1.26,156,54,133,13,9.49,3.28,5.571428571428571,5.285714285714286
674072,Tommy Henry,Arizona Diamondbacks,2024,9,7,38.1,2,3,7.04,1.75,30,18,49,9,7.04,4.23,4.285714285714286,5.442857142857143
518876,Merrill Kelly,Arizona Diamondbacks,2024,13,13,73.2,5,1,4.03,1.17,63,19,67,11,7.7,2.32,4.846153846153846,5.630769230769231
656756,Jordan Montgomery,Arizona Diamondbacks,2024,25,21,117.0,8,7,6.23,1.65,83,44,149,14,6.38,3.38,3.9523809523809526,5.571428571428571
669194,Ryne Nelson,Arizona Diamondbacks,2024,28,25,150.2,10,6,4.24,1.25,126,34,155,17,7.53,2.03,5.04,6.007999999999999
694297,Brandon Pfaadt,Arizona Diamondbacks,2024,32,32,181.2,11,10,4.71,1.24,185,42,183,24,9.17,2.08,5.78125,5.6625
593958,Eduardo Rodriguez,Arizona Diamondbacks,2024,10,10,50.0,3,4,5.04,1.5,47,19,56,8,8.46,3.42,4.7,5.0
680694,Kyle Bradish,Baltimore Orioles,2024,8,8,39.1,2,0,2.75,1.07,53,15,27,2,12.13,3.43,6.625,4.8875
669203,Corbin Burnes,Baltimore Orioles,2024,32,32,194.1,15,9,2.92,1.1,181,48,165,22,8.38,2.22,5.65625,6.065625
665152,Dean Kremer,Baltimore Orioles,2024,24,24,129.2,8,10,4.1,1.24,123,51,110,18,8.54,3.54,5.125,5.383333333333333
700249,Cade Povich,Baltimore Orioles,2024,16,16,79.2,3,9,5.2,1.43,69,34,80,12,7.79,3.84,4.3125,4.95
680570,Grayson Rodriguez,Baltimore Orioles,2024,20,20,116.2,13,4,3.86,1.24,130,36,109,15,10.03,2.78,6.5,5.8100000000000005
544150,Albert Suárez,Baltimore Orioles,2024,32,24,133.2,9,7,3.7,1.29,108,43,130,17,7.27,2.9,4.5,5.55
678394,Brayan Bello,Boston Red Sox,2024,30,30,162.1,14,8,4.49,1.36,153,64,157,19,8.48,3.55,5.1,5.403333333333333
676710,Kutter Crawford,Boston Red Sox,2024,33,33,183.2,9,16,4.36,1.12,175,51,155,34,8.58,2.5,5.303030303030303,5.551515151515151
681867,Cooper Criswell,Boston Red Sox,2024,26,18,99.1,6,5,4.08,1.35,73,31,103,10,6.61,2.81,4.055555555555555,5.5055555555555555
656557,Tanner Houck,Boston Red Sox,2024,30,30,178.2,9,10,3.12,1.14,154,48,156,11,7.76,2.42,5.133333333333334,5.9399999999999995
572020,James Paxton,Boston Red Sox,2024,18,18,89.1,8,2,4.43,1.46,64,48,82,11,6.45,4.84,3.5555555555555554,4.949999999999999
601713,Nick Pivetta,Boston Red Sox,2024,27,26,145.2,6,12,4.14,1.13,172,36,128,28,10.63,2.22,6.615384615384615,5.584615384615384
670174,Josh Winckowski,Boston Red Sox,2024,40,6,76.0,4,2,4.14,1.41,60,26,81,10,7.11,3.08,10.0,12.666666666666666
665871,Javier Assad,Chicago Cubs,2024,29,29,147.0,7,6,3.73,1.4,124,63,143,20,7.59,3.86,4.275862068965517,5.068965517241379
676962,Ben Brown,Chicago Cubs,2024,15,8,55.1,1,3,3.58,1.08,64,19,41,5,10.41,3.09,8.0,6.8875
543294,Kyle Hendricks,Chicago Cubs,2024,29,24,130.2,4,12,5.92,1.45,87,43,147,21,5.99,2.96,3.625,5.425
684007,Shota Imanaga,Chicago Cubs,2024,29,29,173.1,15,3,2.91,1.02,174,28,149,27,9.03,1.45,6.0,5.968965517241379
657006,Justin Steele,Chicago Cubs,2024,24,24,134.2,5,5,3.07,1.1,135,37,111,12,9.02,2.47,5.625,5.591666666666666
592791,Jameson Taillon,Chicago Cubs,2024,28,28,165.1,12,8,3.27,1.13,125,33,154,21,6.8,1.8,4.464285714285714,5.896428571428571
669713,Hayden Wesneski,Chicago Cubs,2024,28,7,67.2,3,6,3.86,1.14,67,21,56,12,8.91,2.79,9.571428571428571,9.6
696136,Jordan Wicks,Chicago Cubs,2024,11,10,46.0,2,4,5.48,1.63,42,20,55,9,8.22,3.91,4.2,4.6
671096,Andrew Abbott,Cincinnati Reds,2024,25,25,138.0,10,10,3.72,1.3,114,52,127,25,7.43,3.39,4.56,5.52
687924,Julian Aguiar,Cincinnati Reds,2024,7,7,31.2,2,1,6.25,1.33,19,12,30,8,5.4,3.41,2.7142857142857144,4.457142857142857
668933,Graham Ashcraft,Cincinnati Reds,2024,15,15,77.1,5,5,5.24,1.5,57,27,89,11,6.63,3.14,3.8,5.14
668881,Hunter Greene,Cincinnati Reds,2024,26,26,150.1,9,5,2.75,1.02,169,57,96,12,10.12,3.41,6.5,5.773076923076923
666157,Nick Lodolo,Cincinnati Reds,2024,21,21,115.1,9,6,4.76,1.2,122,37,101,13,9.52,2.89,5.809523809523809,5.480952380952381
695076,Rhett Lowder,Cincinnati Reds,2024,6,6,30.2,2,2,1.17,1.27,22,14,25,0,6.46,4.11,3.6666666666666665,5.033333333333333
607259,Nick Martinez,Cincinnati Reds,2024,42,16,142.1,10,7,3.1,1.03,116,18,128,13,7.33,1.14,7.25,8.88125
686730,Carson Spiers,Cincinnati Reds,2024,22,10,90.2,5,7,5.46,1.53,80,27,112,20,7.94,2.68,8.0,9.02
671106,Logan Allen,Cleveland Guardians,2024,20,20,97.1,8,5,5.73,1.58,79,41,113,22,7.3,3.79,3.95,4.8549999999999995
676440,Tanner Bibee,Cleveland Guardians,2024,31,31,173.2,12,8,3.47,1.12,187,44,150,22,9.69,2.28,6.032258064516129,5.587096774193548
571510,Matthew Boyd,Cleveland Guardians,2024,8,8,39.2,2,2,2.72,1.13,46,13,32,4,10.44,2.95,5.75,4.9
676282,Joey Cantillo,Cleveland Guardians,2024,9,8,38.2,2,4,4.89,1.29,44,15,35,6,10.24,3.49,5.5,4.775
471911,Carlos Carrasco,Cleveland Guardians,2024,21,21,103.2,3,10,5.64,1.4,89,33,112,19,7.73,2.86,4.238095238095238,4.914285714285715
594902,Ben Lively,Cleveland Guardians,2024,29,29,151.0,13,10,3.81,1.25,118,49,139,23,7.03,2.92,4.068965517241379,5.206896551724138
